experiment_id,time_seconds,temperature_c,hot_mass_g,cold_mass_g,hot_initial_c,cold_initial_c,calorimeter_heat_capacity_j_k,material,true_specific_heat_j_kg_k,true_hot_mass_g,true_cold_mass_g,true_temperature_c,true_equilibrium_c,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
HB_00161,56.97,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2892,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,60.77,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3073,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,64.57,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3222,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,68.37,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3342,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,72.17,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3438,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,75.96,23.5,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3512,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,79.76,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3567,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,83.56,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3606,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,87.36,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3631,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,91.16,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3643,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,94.95,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3645,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,98.75,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3637,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,102.55,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3621,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,106.35,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3598,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,110.15,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3568,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,113.95,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3533,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,117.74,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3494,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,121.54,23.5,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3451,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,125.34,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3404,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,129.14,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3354,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,132.94,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3301,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,136.74,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3246,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,140.53,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3189,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,144.33,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3131,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,148.13,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.3071,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,151.93,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.301,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,155.73,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2947,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,159.52,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2884,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,163.32,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.282,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,167.12,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2755,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,170.92,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.269,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,174.72,23.400000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2624,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,178.52,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2558,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,182.31,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2492,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,186.11,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2425,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,189.91,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2358,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,193.71,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2291,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,197.51,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2224,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,201.3,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2157,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,205.1,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2089,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,208.9,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.2022,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,212.7,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1955,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,216.5,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1887,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,220.3,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.182,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,224.09,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1753,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,227.89,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1686,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,231.69,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1618,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,235.49,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1551,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,239.29,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1484,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,243.08,23.3,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1418,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,246.88,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1351,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,250.68,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1284,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,254.48,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1218,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,258.28,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1151,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,262.08,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1085,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,265.87,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.1019,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,269.67,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0953,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,273.47,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0887,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,277.27,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0821,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,281.07,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0755,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,284.86,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.069,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,288.66,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0624,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,292.46,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0559,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,296.26,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0494,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,300.06,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0429,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,303.86,23.200000000000003,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0364,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,307.65,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0299,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,311.45,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0234,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,315.25,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.017,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,319.05,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0106,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,322.85,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,23.0042,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,326.64,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9977,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,330.44,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9914,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,334.24,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.985,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,338.04,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9786,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,341.84,22.900000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9723,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,345.64,23.1,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9659,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,349.43,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9596,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,353.23,22.900000000000002,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9533,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,357.03,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.947,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,360.83,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9407,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
HB_00161,364.63,23.0,46.400000000000006,202.20000000000002,93.80000000000001,22.0,72.93580179925043,steel,483.8070346206924,46.30594220958506,202.33141465534177,22.9345,23.60362964871472,school_digital,cool_laboratory,group_00,none,0.5210174213798703,heat_loss
