experiment_id,time_seconds,temperature_c,hot_mass_g,cold_mass_g,hot_initial_c,cold_initial_c,calorimeter_heat_capacity_j_k,material,true_specific_heat_j_kg_k,true_hot_mass_g,true_cold_mass_g,true_temperature_c,true_equilibrium_c,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
HB_00003,52.43,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7168,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,55.34,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7312,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,58.26,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7423,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,61.17,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7509,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,64.08,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7573,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,66.99,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7621,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,69.91,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7655,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,72.82,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7679,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,75.73,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7694,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,78.64,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7702,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,81.56,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7704,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,84.47,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7702,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,87.38,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7697,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,90.3,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7688,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,93.21,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7677,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,96.12,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7665,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,99.03,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.765,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,101.95,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7635,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,104.86,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7619,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,107.77,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7602,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,110.69,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7584,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,113.6,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7566,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,116.51,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7547,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,119.42,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7528,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,122.34,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7509,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,125.25,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.749,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,128.16,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7471,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,131.07,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7451,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,133.99,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7431,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,136.9,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7412,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,139.81,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7392,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,142.73,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7372,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,145.64,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7352,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,148.55,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7332,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,151.46,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7312,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,154.38,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7292,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,157.29,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7272,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,160.2,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7252,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,163.11,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7232,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,166.03,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7212,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,168.94,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7192,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,171.85,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7172,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,174.77,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7152,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,177.68,27.200000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7133,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,180.59,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7113,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,183.5,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7093,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,186.42,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7073,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,189.33,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7053,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,192.24,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7033,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,195.16,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.7013,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,198.07,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6993,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,200.98,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6973,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,203.89,26.6,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6953,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,206.81,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6933,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,209.72,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6914,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,212.63,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6894,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,215.54,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6874,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,218.46,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6854,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,221.37,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6834,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,224.28,26.6,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6814,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,227.2,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6795,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,230.11,26.6,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6775,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,233.02,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6755,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,235.93,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6735,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,238.85,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6716,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,241.76,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6696,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,244.67,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6676,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,247.59,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6656,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,250.5,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6637,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,253.41,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6617,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,256.32,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6597,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,259.24,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6577,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,262.15,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6558,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,265.06,26.8,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6538,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,267.97,27.0,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6518,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,270.89,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6499,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,273.8,26.900000000000002,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6479,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,276.71,26.700000000000003,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.6459,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
HB_00003,279.63,26.6,68.10000000000001,137.20000000000002,91.60000000000001,22.5,83.11720713792607,brass,387.0723738892044,115.94107745165059,136.73307549589643,26.644,26.836841454841867,school_basic,stable_room,heat_balance_family_0000,small_transfer_loss,0.9169481781677381,mass_measurement_error
