temperature_mean,temperature_std,temperature_range,peak_temperature,final_temperature,peak_time_fraction,peak_to_final_drop,late_slope,late_std,late_robust_scale,max_abs_jump,second_difference_scale,temperature_normalized_slope,time_temperature_corr,monotonic_rise_fraction,post_peak_decline_fraction,sample_mass_g,water_mass_g,mass_ratio,initial_delta_temperature,calorimeter_heat_capacity_j_k,apparent_specific_heat_j_kg_k,apparent_specific_heat_log,reference_specific_heat_j_kg_k,specific_heat_relative_error,specific_heat_abs_relative_error,mixing_amplitude,experiment_id,class_name,generation_group,device_profile,environment_profile,severity
21.68813559322034,0.266225815811144,1.4000000000000021,21.900000000000002,21.821052631578947,0.4273473152722902,0.07894736842105488,-0.0003489108355417481,0.061378440998371725,0.0,0.20000000000000284,0.1482600000000021,0.027077789539074935,0.6422074282064132,0.98,0.9402985074626866,65.9,259.1,0.2543419529129512,71.8,101.8847953033331,383.8225279810998,5.952782261727308,385.0,-0.0030583688802522523,0.0030583688802522523,1.4000000000000021,HB_00022,heat_loss,heat_balance_family_0005,school_digital,stable_room,1.0
21.80338983050848,0.2727549975896698,1.6999999999999993,22.0,21.88421052631579,0.3076997766766004,0.11578947368420955,0.00029896855030931866,0.04880851839734606,0.0,0.3000000000000007,0.1482600000000021,0.022293992222731995,0.5188358394542254,1.0,0.9506172839506173,81.7,259.1,0.31532226939283936,71.8,101.8847953033331,330.704996126704,5.804246008024391,385.0,-0.14102598408611688,0.14102598408611688,1.6999999999999993,HB_00023,mass_measurement_error,heat_balance_family_0005,school_digital,stable_room,0.5412719829763806
22.033050847457627,0.5779940596647655,3.0,23.400000000000002,21.947368421052634,0.3076997766766004,1.4526315789473685,-0.009916157657144632,0.48053525096898253,0.44477999999999573,1.6999999999999993,0.8895600000000073,0.00046737414914559643,0.00518582686007964,0.6388888888888888,0.6296296296296297,65.9,259.1,0.2543419529129512,71.8,101.8847953033331,784.3815034032359,6.666169591323219,385.0,1.0373545542914249,1.0373545542914249,3.0,HB_00024,insufficient_mixing,heat_balance_family_0005,school_digital,stable_room,0.5529505771186123
24.597222222222225,0.3791946469122602,2.099999999999998,25.0,24.666666666666668,0.6728875550949611,0.33333333333333215,-0.002416034183432251,0.12018504251546648,0.22238999999999787,0.3999999999999986,0.29651999999999895,0.023131077138911996,0.43716574128156693,0.8472222222222222,0.8571428571428571,99.10000000000001,245.4,0.4038304808459502,62.60000000000001,109.17545101629625,437.0190717012779,6.082262452125472,380.0,0.1500501886871785,0.1500501886871785,2.099999999999998,HB_00025,normal,heat_balance_family_0006,school_basic,cool_laboratory,0.045702683538934724
23.94444444444444,0.31456417037537926,1.6000000000000014,24.400000000000002,23.68888888888889,0.23364281471682877,0.7111111111111121,-0.004901097914962632,0.12422599874998871,0.14825999999999948,0.40000000000000213,0.29651999999999895,-0.007045701270486433,-0.15626618824584232,0.84,0.8658536585365854,99.5,245.0,0.4061224489779342,62.60000000000001,109.17545101629625,318.0766338635216,5.7654313054809565,380.0,-0.1629562266745144,0.1629562266745144,1.6000000000000014,HB_00026,heat_loss,heat_balance_family_0006,school_basic,cool_laboratory,0.7109435003870506
24.597222222222225,0.3791946469122602,2.099999999999998,25.0,24.666666666666668,0.6728875550949611,0.33333333333333215,-0.002416034183432251,0.12018504251546648,0.22238999999999787,0.3999999999999986,0.29651999999999895,0.023131077138911996,0.43716574128156693,0.8472222222222222,0.8571428571428571,121.9,272.0,0.44816176470423474,62.60000000000001,109.17545101629625,390.08712757479714,5.968930367833969,380.0,0.02654507256518577,0.02654507256518577,2.099999999999998,HB_00027,mass_measurement_error,heat_balance_family_0006,school_basic,cool_laboratory,0.5101543580240059
24.16944444444444,0.7136834983397539,3.5,25.3,24.48888888888889,0.5420613335817248,0.81111111111111,0.004970127463060642,0.47127355689885586,0.5189099999999994,1.2000000000000028,0.889560000000002,0.06995926862488108,0.690295153112329,0.6379310344827587,0.6530612244897959,99.4,245.0,0.4057142857126298,62.60000000000001,109.17545101629625,494.26394578175166,6.205090844256914,380.0,0.30069459416171307,0.30069459416171307,3.5,HB_00028,insufficient_mixing,heat_balance_family_0006,school_basic,cool_laboratory,0.5606830047214154
25.129357798165138,0.30116067590975093,1.7999999999999972,25.5,25.122222222222224,0.24074795481028194,0.37777777777777644,-0.003907470682655045,0.09749960430435793,0.07413000000000106,0.5,0.2965199999999937,0.01400725520271092,0.34050987488232537,0.9230769230769231,0.8658536585365854,50.400000000000006,230.4,0.2187499999990506,70.9,102.04825487379748,550.7448081836859,6.313085635366586,470.0,0.17179746422024278,0.17179746422024278,1.7999999999999972,HB_00029,normal,heat_balance_family_0007,school_basic,stable_room,0.1384714115250855
24.424770642201835,0.2828932963500037,1.0999999999999979,25.0,24.05,0.1111219322162345,0.9499999999999993,-0.005680773399320964,0.12133516482134206,0.14825999999999948,0.5,0.14826000000000736,-0.02582729218990491,-0.6496499757905768,1.0,0.8541666666666666,50.300000000000004,230.3,0.2184107685617959,70.9,102.04825487379748,395.5324693608274,5.982757927661139,470.0,-0.15844155455109393,0.15844155455109393,1.0999999999999979,HB_00030,heat_loss,heat_balance_family_0007,school_basic,stable_room,1.0
25.129357798165138,0.30116067590975093,1.7999999999999972,25.5,25.122222222222224,0.24074795481028194,0.37777777777777644,-0.003907470682655045,0.09749960430435793,0.07413000000000106,0.5,0.2965199999999937,0.01400725520271092,0.34050987488232537,0.9230769230769231,0.8658536585365854,70.9,242.20000000000002,0.2927332782812026,70.9,102.04825487379748,409.6333432205798,6.01770070737786,470.0,-0.12843969527508892,0.12843969527508892,1.7999999999999972,HB_00031,mass_measurement_error,heat_balance_family_0007,school_basic,stable_room,0.907734620821795
24.652293577981645,0.5928621806019639,2.900000000000002,25.900000000000002,24.97222222222222,0.6018374237092525,0.9277777777777807,0.003363579292309412,0.35715784800989847,0.37065,1.1999999999999993,0.8895599999999968,0.05699148456537016,0.6904097332381834,0.6615384615384615,0.627906976744186,50.5,230.0,0.21956521739034973,70.9,102.04825487379748,674.6503410501545,6.515675695257378,470.0,0.4354262575525937,0.4354262575525937,2.900000000000002,HB_00032,insufficient_mixing,heat_balance_family_0007,school_basic,stable_room,0.5252228067746206
23.951315789473682,0.410869879854614,3.0,24.200000000000003,24.0,0.19999597228894797,0.20000000000000284,0.0005281113604014442,0.04082482904638616,0.0,1.0,0.1482600000000021,0.018411407851940075,0.3139333931733007,1.0,0.9666666666666667,77.4,138.4,0.5592485549092541,70.8,95.58379628684236,385.523196523543,5.957191883105043,380.0,0.014534727693495942,0.014534727693495942,3.0,HB_00033,normal,heat_balance_family_0008,school_digital,stable_room,0.046704387326600386
23.317105263157895,0.365768174313622,2.400000000000002,23.700000000000003,23.21666666666667,0.16000080554180765,0.4833333333333343,-0.0008450047683523582,0.05527707983925611,0.0,0.5,0.1482600000000021,0.003733189106314988,0.06961271235268426,1.0,0.9523809523809523,77.10000000000001,138.70000000000002,0.5558759913442258,70.8,95.58379628684236,320.7539771165029,5.773787207290293,380.0,-0.15591058653510845,0.15591058653510845,2.400000000000002,HB_00034,heat_loss,heat_balance_family_0008,school_digital,stable_room,1.0
23.951315789473682,0.410869879854614,3.0,24.200000000000003,24.0,0.19999597228894797,0.20000000000000284,0.0005281113604014442,0.04082482904638616,0.0,1.0,0.1482600000000021,0.018411407851940075,0.3139333931733007,1.0,0.9666666666666667,59.5,138.4,0.42991329479458157,70.8,95.58379628684236,501.5041245533148,6.219603847965843,380.0,0.31974769619209226,0.31974769619209226,3.0,HB_00035,mass_measurement_error,heat_balance_family_0008,school_digital,stable_room,0.5144473742568588
24.04605263157895,0.7224666791576444,5.299999999999997,26.5,24.133333333333336,0.14666908329276085,2.3666666666666636,0.006971016773879091,0.5153208277913436,0.37065,2.3999999999999986,1.1119500000000027,0.011806633858126112,0.11494250152788055,0.5454545454545454,0.5625,77.2,138.6,0.5569985569945384,70.8,95.58379628684236,707.7102559665115,6.5634467772319045,380.0,0.8623954104359186,0.8623954104359186,5.299999999999997,HB_00036,insufficient_mixing,heat_balance_family_0008,school_digital,stable_room,0.37636590164183104
28.50869565217392,0.2701256446436361,1.8000000000000007,28.8,28.446666666666665,0.18681318681268974,0.3533333333333353,-0.00017295053614670874,0.06182412330330393,0.0,0.3999999999999986,0.14825999999999684,0.003955388725035181,0.12182343969258573,1.0,0.972972972972973,87.30000000000001,255.5,0.3416829745583496,64.2,37.24180322473016,386.2828544817845,5.959155316193474,380.0,0.01653382758359994,0.01653382758359994,1.8000000000000007,HB_00037,normal,heat_balance_family_0009,school_digital,warm_classroom,0.08668140683127815
27.50978260869565,0.4634604674780083,1.5999999999999979,28.3,26.866666666666667,0.15384615384574452,1.4333333333333336,-0.004583189207886529,0.10110500592068666,0.14825999999999684,0.3000000000000007,0.1482600000000021,-0.050067615878798793,-0.8672843902844116,1.0,1.0,87.2,255.70000000000002,0.3410246382466131,64.2,37.24180322473016,282.9009533166709,5.648625421404499,380.0,-0.25552380706072,0.25552380706072,1.3000000000000007,HB_00038,heat_loss,heat_balance_family_0009,school_digital,warm_classroom,1.0
28.50869565217392,0.2701256446436361,1.8000000000000007,28.8,28.446666666666665,0.18681318681268974,0.3533333333333353,-0.00017295053614670874,0.06182412330330393,0.0,0.3999999999999986,0.14825999999999684,0.003955388725035181,0.12182343969258573,1.0,0.972972972972973,114.30000000000001,255.5,0.44735812132897324,64.2,37.24180322473016,295.0349361002606,5.6904774747251246,380.0,-0.22359227341977841,0.22359227341977841,1.8000000000000007,HB_00039,mass_measurement_error,heat_balance_family_0009,school_digital,warm_classroom,0.6857774578483348
28.20434782608696,0.6111132115065772,3.1999999999999993,29.5,28.42,0.3736263736253795,1.0799999999999983,0.0019024558976132732,0.21969676071045452,0.1482600000000021,1.3999999999999986,0.8895599999999995,0.03131821956457222,0.42181460115802344,0.6176470588235294,0.7017543859649122,87.10000000000001,255.70000000000002,0.3406335549458716,64.2,37.24180322473016,536.237256844703,6.286439816013214,380.0,0.41115067590603116,0.41115067590603116,3.1999999999999993,HB_00040,insufficient_mixing,heat_balance_family_0009,school_digital,warm_classroom,0.3071389913363168
21.247727272727275,0.4221097640336718,2.3000000000000007,21.900000000000002,21.342857142857145,0.33334464964579935,0.5571428571428569,-0.0015582382038597576,0.180136003041693,0.14825999999999948,0.6999999999999993,0.4447799999999931,0.03199525034672583,0.470238254311548,0.7586206896551724,0.7241379310344828,86.60000000000001,233.4,0.37103684661366315,73.7,101.54279026213757,509.69823784922573,6.235778883185977,380.0,0.3413111522339064,0.3413111522339064,2.3000000000000007,HB_00041,normal,heat_balance_family_0010,low_cost_sensor,cool_laboratory,0.04426879792336938
20.597727272727273,0.351935322288599,2.1999999999999993,21.3,20.52857142857143,0.29885252580018046,0.7714285714285722,-0.004933918857392659,0.16659862556700838,0.1482600000000021,0.6999999999999993,0.444780000000001,0.008182423410259891,0.13982070882961325,0.8076923076923077,0.7540983606557377,86.9,232.9,0.3731215113766719,73.7,101.54279026213757,398.687495785896,5.990682981229664,380.0,0.049177620489070525,0.049177620489070525,2.1999999999999993,HB_00042,heat_loss,heat_balance_family_0010,low_cost_sensor,cool_laboratory,1.0
21.247727272727275,0.4221097640336718,2.3000000000000007,21.900000000000002,21.342857142857145,0.33334464964579935,0.5571428571428569,-0.0015582382038597576,0.180136003041693,0.14825999999999948,0.6999999999999993,0.4447799999999931,0.03199525034672583,0.470238254311548,0.7586206896551724,0.7241379310344828,106.30000000000001,233.4,0.45544130248305303,73.7,101.54279026213757,415.23863967773235,6.03125874885671,380.0,0.09273326230957794,0.09273326230957794,2.3000000000000007,HB_00043,mass_measurement_error,heat_balance_family_0010,low_cost_sensor,cool_laboratory,0.5040091339572973
20.803409090909096,0.6956763980662606,3.099999999999998,22.0,21.300000000000004,0.8390820206381074,0.6999999999999957,0.008568694202958364,0.23299294900428694,0.22238999999999787,1.3999999999999986,0.593040000000011,0.07824231290779786,0.6831447235984103,0.6575342465753424,0.7142857142857143,86.80000000000001,233.8,0.37125748502835226,73.7,101.54279026213757,527.6209548338883,6.270271643521971,380.0,0.38847619693026264,0.38847619693026264,3.099999999999998,HB_00044,insufficient_mixing,heat_balance_family_0010,low_cost_sensor,cool_laboratory,0.4140205354487156
30.85086206896552,0.6731930718668403,3.6000000000000014,31.400000000000002,30.942105263157895,0.426083484349215,0.4578947368421069,0.000371721832650112,0.09355994123490075,0.14825999999999684,0.6000000000000014,0.29651999999999895,0.0333812665095324,0.44543677363451806,0.9387755102040817,0.8484848484848485,81.9,208.9,0.39205361416758233,55.30000000000001,89.17535470291006,891.972535392728,6.794555824964267,897.0,-0.005604754300185512,0.005604754300185512,3.6000000000000014,HB_00045,normal,heat_balance_family_0011,school_basic,warm_classroom,0.07405612403651293
29.651724137931033,0.5331239680219125,2.799999999999997,30.5,29.142105263157898,0.17391037257679176,1.357894736842102,-0.00532914973389789,0.1269719798085775,0.1482600000000021,0.5,0.29651999999999895,-0.019572937818585653,-0.3169780358921708,0.95,0.8947368421052632,82.2,209.4,0.392550143264601,55.30000000000001,89.17535470291006,673.3235786680644,6.513710082751999,897.0,-0.24936055889820088,0.24936055889820088,2.799999999999997,HB_00046,heat_loss,heat_balance_family_0011,school_basic,warm_classroom,0.8923665677195142
30.85086206896552,0.6731930718668403,3.6000000000000014,31.400000000000002,30.942105263157895,0.426083484349215,0.4578947368421069,0.000371721832650112,0.09355994123490075,0.14825999999999684,0.6000000000000014,0.29651999999999895,0.0333812665095324,0.44543677363451806,0.9387755102040817,0.8484848484848485,105.2,208.9,0.5035902345595807,55.30000000000001,89.17535470291006,694.4158806907263,6.544510056084254,897.0,-0.22584628685512578,0.22584628685512578,3.6000000000000014,HB_00047,mass_measurement_error,heat_balance_family_0011,school_basic,warm_classroom,0.6316691030136268
30.526724137931037,0.8038010732012174,3.6999999999999993,31.6,30.978947368421053,0.6174094664722873,0.621052631578948,-0.006507015855263755,0.20411283610174033,0.1482600000000021,1.0,0.5930399999999952,0.06453883299849644,0.7136835630564353,0.7183098591549296,0.7045454545454546,82.2,209.3,0.39273769708364675,55.30000000000001,89.17535470291006,939.5715989682965,6.84648777446471,897.0,0.04745997655323191,0.04745997655323191,3.6999999999999993,HB_00048,insufficient_mixing,heat_balance_family_0011,school_basic,warm_classroom,0.6137480670176171
30.606862745098034,0.6461438867137584,3.8999999999999986,31.1,30.694117647058828,0.3069300760304533,0.40588235294117325,0.0005402435904796331,0.09982683969692446,0.14825999999999684,0.5,0.29651999999999895,0.028576697597647208,0.3946115851453833,0.9032258064516129,0.8428571428571429,82.2,223.10000000000002,0.3684446436559012,56.6,110.59948186727898,965.4683299263401,6.873648530316724,897.0,0.07633035666250138,0.07633035666250138,3.8999999999999986,HB_00049,normal,heat_balance_family_0012,school_basic,warm_classroom,0.0603637463488033
29.358823529411765,0.5206242371510492,2.6999999999999993,29.900000000000002,29.252941176470593,0.23762931571657228,0.6470588235294095,-0.0022365913275963862,0.10356951095093525,0.14825999999999684,0.40000000000000213,0.2965199999999937,0.017090957898393357,0.28096495729062987,0.9583333333333334,0.8831168831168831,81.80000000000001,224.0,0.3651785714269412,56.6,110.59948186727898,666.3793614919837,6.503358642093221,897.0,-0.25710216110118084,0.25710216110118084,2.6999999999999993,HB_00050,heat_loss,heat_balance_family_0012,school_basic,warm_classroom,1.0
30.606862745098034,0.6461438867137584,3.8999999999999986,31.1,30.694117647058828,0.3069300760304533,0.40588235294117325,0.0005402435904796331,0.09982683969692446,0.14825999999999684,0.5,0.29651999999999895,0.028576697597647208,0.3946115851453833,0.9032258064516129,0.8428571428571429,61.0,201.5,0.30272952853447777,56.6,110.59948186727898,1188.3967859717995,7.081201555042341,897.0,0.3248570635133497,0.3248570635133497,3.8999999999999986,HB_00051,mass_measurement_error,heat_balance_family_0012,school_basic,warm_classroom,0.5729874843520142
30.29019607843137,0.9582981037604614,4.900000000000002,32.2,30.758823529411764,0.5148635173859065,1.441176470588239,0.002469511575037957,0.3255020078178103,0.29651999999999895,1.4000000000000021,0.8154300000000063,0.07296636884918409,0.6723471621040481,0.6538461538461539,0.7142857142857143,82.30000000000001,223.0,0.36905829596247064,56.6,110.59948186727898,1255.2338608508119,7.135873524640931,897.0,0.39936885267604516,0.39936885267604516,4.900000000000002,HB_00052,insufficient_mixing,heat_balance_family_0012,school_basic,warm_classroom,0.43436758585161384
