pressure_mean,pressure_std,pressure_range,temperature_mean,temperature_std,temperature_range,volume_mean,volume_std,volume_range_relative,volume_normalized_slope,pt_ratio_mean,pt_ratio_std,pt_ratio_robust_scale,pt_ratio_cv,pt_ratio_normalized_slope,pt_ratio_first_last_change,pressure_temperature_corr,linear_fit_r2,fit_rmse_relative,residual_normalized_slope,residual_robust_scale,lagged_corr_max,best_lag_fraction,max_pressure_jump_relative,max_temperature_jump_relative,max_volume_jump_relative,heating_duration_s,experiment_id,class_name,generation_group,device_profile,environment_profile,severity
107.8921875,3.6463725419715067,11.5,47.5515625,14.574292351898043,44.9,190.8125,2.3259742582410494,0.044546347854335824,0.04071153216235144,0.3366098894293009,0.004231342796732064,0.004784950640035544,0.01257046485275745,-0.04147111576334062,-0.037820735376315806,0.9937358684530984,0.9875109762502338,0.003776898247807364,-0.40950711714486904,0.393403281348982,0.9937358684530984,0.0,0.012049065183593093,0.027338744125866704,0.013101867015981124,482.37,IS_00011,volume_instability,isochoric_family_0002,school_basic,stable_room,0.5846405689547198
110.5796875,5.014422314917617,15.900000000000006,44.696875000000006,14.628482157571066,43.4,186.203125,0.32738010687120256,0.008055718721111391,-0.00030983533542678336,0.34791611482571005,0.0018475826367971857,0.0022947829758072583,0.005310425567416771,-0.003045006027396582,0.00648195154463172,0.9935988696946049,0.987238713858395,0.0051226274524961675,-0.03995620680340706,0.6976112018540537,0.9935988696946049,0.0,0.016277853923069904,0.031322100257986187,0.005370479147407594,482.37,IS_00012,temperature_sensor_lag,isochoric_family_0002,school_basic,stable_room,0.6297163700700721
115.0457627118644,6.023437895362378,18.89999999999999,54.18983050847458,17.229170129785796,53.8,353.85423728813555,0.17204850902304153,0.0022608179179336167,5.8436395336048275e-05,0.35146205467737557,0.00045059216605563407,0.00046074815434115837,0.0012820506759604652,-0.001240031534065648,-0.001630911188543452,0.9997135561048864,0.9994271942598777,0.0012530762246963363,-0.30092478274639745,0.15142112470059674,0.9997135561048864,0.0,0.0078229739086197,0.03506192918739255,0.0014130111987084905,444.31,IS_00013,normal,isochoric_family_0003,school_digital,cool_laboratory,0.1188954830994635
108.20508474576272,2.4105997375161796,8.0,54.24745762711865,17.200515915914508,53.8,353.8508474576271,0.17502821211424238,0.002260839576182021,-2.7781503267188954e-05,0.3310958942584239,0.01178400727655142,0.015486643335041864,0.03559091926329644,-0.12112863227199186,-0.11498671357098177,0.8642204800536964,0.7468770381442416,0.011208389310146115,-1.0954545143503571,1.4996345634921349,0.8642204800536964,0.0,0.006469196911016194,0.035024682871315965,0.001413024735113743,444.31,IS_00014,air_leak,isochoric_family_0003,school_digital,cool_laboratory,0.9666112620543618
111.48983050847458,3.8799657046909197,12.599999999999994,54.17118644067797,17.239735839411736,53.89999999999999,365.1118644067797,7.213642553999243,0.06573327886489962,0.06704980131448206,0.3409564622429772,0.0068936506834944905,0.009936510223250003,0.02021856578967925,-0.06844697198119228,-0.06157008795009072,0.977700986248042,0.9558992185103943,0.007308290035434751,-1.026776602092099,1.060802540159108,0.977700986248042,0.0,0.00896942793284647,0.03507399643250548,0.006847216548427043,444.31,IS_00015,volume_instability,isochoric_family_0003,school_digital,cool_laboratory,0.915508535493826
115.0457627118644,6.023437895362378,18.89999999999999,50.49322033898306,17.903847369947222,52.7,353.8508474576271,0.17502821211424238,0.002260839576182021,-2.7781503267188954e-05,0.35553344858720276,0.0024944712759164935,0.00335191502386676,0.007016136678033347,-0.01282374524865715,0.0015490685264156923,0.993196031711918,0.9864383574083019,0.0060971931995160355,-0.4673972643035546,0.7589574268687395,0.993196031711918,0.0,0.0078229739086197,0.03366788627371144,0.001413024735113743,444.31,IS_00016,temperature_sensor_lag,isochoric_family_0003,school_digital,cool_laboratory,0.575125043730981
111.1095238095238,4.810395960526757,15.299999999999997,54.37619047619047,14.073781931964158,44.8,323.83333333333337,0.15065992399577272,0.002161605764275503,-0.000609394316079048,0.3392340172734351,0.00048577329420775847,0.0004175692607182739,0.001431971052549946,0.0009956051017026737,0.0009800840446039282,0.9994689654810975,0.9989382129598556,0.001410744123619134,-0.01187942487627693,0.14180060199457334,0.9994689654810975,0.0,0.009000128573184331,0.04045888431487033,0.0015440041173395448,611.19,IS_00017,normal,isochoric_family_0004,school_digital,warm_classroom,0.030368818346318632
107.38809523809525,2.7259076584430133,8.899999999999991,54.39047619047619,14.071971627583975,44.900000000000006,323.8238095238096,0.14607487285883516,0.0021616693381109006,-0.0005478554468669209,0.3281265950188531,0.006419277261326743,0.00755883727729959,0.019563416495985322,-0.06600809703493081,-0.06284835049664847,0.9700023875164999,0.9409046317877102,0.006170661482206024,-1.0790973830249917,0.7892696671149827,0.9700023875164999,0.0,0.008380817240460333,0.04044825774746161,0.0015440495272219716,611.19,IS_00018,air_leak,isochoric_family_0004,school_digital,warm_classroom,0.39160756688400367
106.45476190476191,2.5639629279089835,8.200000000000003,54.37142857142857,14.070355289017535,44.900000000000006,336.9952380952381,6.873931168204656,0.07329480422197016,0.06867413698067874,0.3253092738958372,0.006611862404802751,0.007999770171745791,0.020324850580789137,-0.06797682034674592,-0.06775767510220604,0.9797973398705401,0.9600028272173865,0.004816829739510127,-1.021489731006642,0.5000976432540982,0.9797973398705401,0.0,0.009393661514975166,0.040462427744920614,0.005638061863228409,611.19,IS_00019,volume_instability,isochoric_family_0004,school_digital,warm_classroom,0.9891849036500632
111.1095238095238,4.810395960526757,15.299999999999997,52.7857142857143,14.548843374557821,44.5,323.8238095238096,0.14607487285883516,0.0021616693381109006,-0.0005478554468669209,0.34091522272881114,0.0010898406457201476,0.0012076708107745368,0.0031968083847938875,-0.005721011090233993,0.0018119063385328487,0.997882704638045,0.9957698922157407,0.002815822381290856,-0.5071138857603674,0.26857870935120925,0.997882704638045,0.0,0.009000128573184331,0.039783491203576514,0.0015440495272219716,611.19,IS_00020,temperature_sensor_lag,isochoric_family_0004,school_digital,warm_classroom,0.4604656824641045
117.05820895522389,6.6420674099805534,21.900000000000006,67.37313432835823,19.296373351081904,63.30000000000001,358.7791044776119,0.15791298702920947,0.0019510612275406862,0.00025988047455755497,0.34375846849668135,0.00046012188843824357,0.00046829780382150665,0.0013385034239649055,-6.923325224857688e-05,-0.0011872092789114227,0.9997241645912112,0.9994484052675963,0.0013326357479846224,-0.27586503609207796,0.16570040164829478,0.9997241645912112,0.0,0.011105585943880029,0.038591050065887006,0.0016723381950349645,618.71,IS_00021,normal,isochoric_family_0005,school_digital,stable_room,0.11111046856392465
115.3716417910448,5.723238984063244,18.80000000000001,67.35820895522389,19.307875968218227,63.5,358.7791044776119,0.1579129870292095,0.0019510612275406862,0.00031934465093994235,0.33896750008763565,0.0028519631390171735,0.003347466208432702,0.008413677210547199,-0.028307090730448795,-0.02708852856535879,0.9967786784590601,0.9935677338305908,0.003978549921637276,-1.4750742986893914,0.5156167871644786,0.9967786784590601,0.0,0.010401169484638003,0.03711500110735946,0.0016723381950349645,618.71,IS_00022,air_leak,isochoric_family_0005,school_digital,stable_room,0.16327959566301944
113.5089552238806,4.739410232951359,16.10000000000001,67.43731343283582,19.257150916972982,63.5,368.4507462686567,6.76179727795486,0.06378057376168575,0.06230678059217935,0.3335832543487596,0.006098616111072056,0.008005355267654638,0.01828214100463761,-0.06200404987831208,-0.06065420316578598,0.9773999778500051,0.9553107167011894,0.008826649277992617,-1.4834708841401134,1.275740736504785,0.9773999778500051,0.0,0.008809877582071206,0.03855432352818913,0.006242354027739487,618.71,IS_00023,volume_instability,isochoric_family_0005,school_digital,stable_room,0.8251078745226874
117.05820895522389,6.6420674099805534,21.900000000000006,63.63134328358209,20.802276059132698,63.0,358.7791044776119,0.1579129870292095,0.0019510612275406862,0.00031934465093994235,0.34769559804810957,0.003085040904045645,0.00313495502211306,0.0088728212623099,-0.021495720216803838,-0.0004107495961999768,0.9928575751423862,0.9857661645176183,0.006769590131971948,-0.7844899307445762,0.6970396844856382,0.9928575751423862,0.0,0.011105585943880029,0.03457415616955967,0.0016723381950349645,618.71,IS_00024,temperature_sensor_lag,isochoric_family_0005,school_digital,stable_room,0.6630382895932472
114.26393442622951,5.9457942922869345,19.400000000000006,53.391803278688535,17.149824786009006,53.2,341.38524590163934,0.2918769477830304,0.002929241998598829,0.00011617829185395704,0.34993145354795663,0.0009365476424281512,0.001048867816496775,0.0026763745592347176,-0.0020710166337981114,0.004165711865036946,0.998727167474364,0.9974559550513665,0.002624599827357193,-0.12244157445232062,0.31675957918782294,0.998727167474364,0.0,0.010502001405913767,0.035585986673778484,0.002929241998598829,498.31,IS_00025,normal,isochoric_family_0006,school_basic,cool_laboratory,0.042417275620915885
106.7688524590164,1.9619780068958805,6.599999999999994,53.22459016393442,17.20708637606454,53.199999999999996,341.39344262295083,0.287937181479513,0.002929171668658887,3.717616078703642e-05,0.32781088248088264,0.013183737109219879,0.01670683639382852,0.04021750885518946,-0.13674139390150716,-0.1246827678042329,0.7936205182907938,0.6298335270521471,0.011180162095780873,-0.9410525362356983,1.5603609726811647,0.7936205182907938,0.0,0.010302630164653543,0.035697785443010686,0.002929171668658887,498.31,IS_00026,air_leak,isochoric_family_0006,school_basic,cool_laboratory,0.9604050550172475
116.66885245901639,7.591335461760714,24.599999999999994,53.36229508196721,17.186710114756238,53.4,335.07377049180326,4.597608132223746,0.04775067883250996,-0.04612984504215479,0.3570834381439863,0.004798794349794797,0.006170269282282119,0.013438860007897999,0.044711256676901595,0.046899248772039465,0.9965903069017302,0.9931922398104838,0.005368653582128683,0.8292517629093924,0.732085759425577,0.9973828471703519,0.06666666666666667,0.015428282373968455,0.03373168258976443,0.008953252281095617,498.31,IS_00027,volume_instability,isochoric_family_0006,school_basic,cool_laboratory,0.5779289137156377
114.26393442622951,5.9457942922869345,19.400000000000006,49.01639344262295,17.5573736817128,51.6,341.39344262295083,0.287937181479513,0.002929171668658887,3.717616078703642e-05,0.35472723787565824,0.0028025879068774066,0.0033528142283706986,0.00790068424336534,-0.01095883927512404,0.008771929799342236,0.9902969631032248,0.9806880751314706,0.007231251849816869,-0.29571493575274943,0.8416449516644707,0.9902969631032248,0.0,0.010502001405913767,0.034682274246784064,0.002929171668658887,498.31,IS_00028,temperature_sensor_lag,isochoric_family_0006,school_basic,cool_laboratory,0.7737172277835641
114.50161290322579,5.809821826580201,19.30000000000001,54.15645161290323,16.657001056106786,53.10000000000001,322.23387096774195,0.35602806539748577,0.006206672172566268,-0.0011321694631215068,0.34983389123192077,0.0011044944979237026,0.001055806384604805,0.0031571969510360734,-0.0010590499364361125,0.007001657297100938,0.9981089069829728,0.9962213901987458,0.00311901334452027,-0.1253791833884544,0.35937381019281284,0.9981089069829728,0.0,0.01397360228749196,0.033237037257032954,0.003103336086283134,482.82,IS_00029,normal,isochoric_family_0007,school_basic,stable_room,0.0974607779064804
107.96451612903228,2.1821930944242216,7.699999999999989,54.112903225806456,16.668363736005883,53.3,322.25,0.3675331891969626,0.0062063615205393136,-0.0009795754934492766,0.33046629402200817,0.01138357391349729,0.01461961584016052,0.034447004384332666,-0.11690380018469845,-0.10448851067912736,0.8928218756263686,0.7971309015969879,0.009103744990050433,-0.8031257718378507,1.0965775489636023,0.8928218756263686,0.0,0.012040993157736005,0.03511177347178032,0.004654771140404485,482.82,IS_00030,air_leak,isochoric_family_0007,school_basic,stable_room,0.8567281667055286
118.06290322580644,8.397642408610457,28.30000000000001,54.21612903225807,16.638947639919895,53.2,312.4596774193548,6.740165109431173,0.07040908504300605,-0.07293844366991825,0.3602730644742115,0.007717230748992076,0.009646005613093481,0.021420504302297,0.07193102016178385,0.06780675433061807,0.9942844332568036,0.9886015342168032,0.007593939254569403,0.7957487771409366,0.7440880325954128,0.9953390794564099,0.06557377049180328,0.016940122132672538,0.0313559826257083,0.00640082591300055,482.82,IS_00031,volume_instability,isochoric_family_0007,school_basic,stable_room,0.9141133316305949
114.50161290322579,5.809821826580201,19.30000000000001,51.09193548387096,17.063546301485353,52.0,322.25,0.3675331891969626,0.0062063615205393136,-0.0009795754934492766,0.3531751329760847,0.0022138521178846926,0.0022034232310605313,0.00626842578910044,-0.008124772474647726,0.010142994236285206,0.9936497660695766,0.9873398576101244,0.00570913752441741,-0.26022155489269494,0.6007030793933643,0.9936497660695766,0.0,0.01397360228749196,0.033273352905242616,0.004654771140404485,482.82,IS_00032,temperature_sensor_lag,isochoric_family_0007,school_basic,stable_room,0.5593498074199001
111.69302325581396,4.437807721336313,14.900000000000006,52.76744186046512,12.870458710139685,42.39999999999999,203.93953488372097,0.1644434374852438,0.003922731315692133,-0.0005442478701747274,0.34270057504335527,0.0005801222172008605,0.0006271292863028459,0.0016927961542949632,0.0008669404294254064,0.0026469191896905725,0.9991024189714737,0.998205643594649,0.0016830491147103172,0.15131723072233402,0.2022272869749874,0.9991024189714737,0.0,0.010743732822424032,0.04927280740320905,0.002451707072307635,729.34,IS_00033,normal,isochoric_family_0008,school_digital,stable_room,0.17705513891088803
109.27906976744188,3.1317992554644767,10.200000000000003,52.74883720930232,12.882589153546759,42.400000000000006,203.9418604651163,0.16172408047175582,0.0039226865841645005,-0.0007992577580319688,0.33547072442268044,0.004226103260652618,0.005160353093849868,0.012597532185045019,-0.04222990213061026,-0.043567953269203576,0.9841599026061337,0.9685707138977147,0.005080707409815334,-1.3826786198170649,0.6484649821112048,0.9841599026061337,0.0,0.010065971483202282,0.05118596243620454,0.002451679115102865,729.34,IS_00034,air_leak,isochoric_family_0008,school_digital,stable_room,0.21079167414837408
108.34651162790696,2.7375382624242692,9.700000000000003,52.737209302325574,12.871620545518752,42.400000000000006,209.57674418604654,3.853831509894049,0.06059832663811835,0.061779606132270404,0.3326785273117477,0.0060069361847126055,0.007728830647100453,0.01805627857979341,-0.060398174055151035,-0.056830186202391074,0.9408738805086473,0.8852436590234005,0.008559208602008827,-1.453902830770233,1.0631982949520051,0.9408738805086473,0.0,0.011998540427887257,0.04930105393036122,0.007157282673793497,729.34,IS_00035,volume_instability,isochoric_family_0008,school_digital,stable_room,0.8173903401592714
111.69302325581396,4.437807721336313,14.900000000000006,51.89069767441861,13.32360754892989,42.3,203.9418604651163,0.16172408047175582,0.0039226865841645005,-0.0007992577580319688,0.3436465735421184,0.0008875036877754326,0.000758698004365881,0.0025826059490276026,-0.004922133795650724,0.0028584970802544747,0.9984975521645784,0.9969973616786544,0.0021771780469881587,-0.439070265609161,0.1858111595021206,0.9984975521645784,0.0,0.010743732822424032,0.048178192084402965,0.002451679115102865,729.34,IS_00036,temperature_sensor_lag,isochoric_family_0008,school_digital,stable_room,0.34959063631585907
111.73461538461541,5.662151147867901,18.10000000000001,58.896153846153844,16.824843827580846,53.400000000000006,354.3961538461539,0.14930806879831462,0.001975190736132788,5.897314244313749e-05,0.33650341207158874,0.00044952944424030616,0.0005207665969901425,0.001335883758613384,-7.105834910923823e-05,0.0014543772198673723,0.9996501383720059,0.9993003991471702,0.0013403520568741262,-0.03672361507955313,0.1814290027918872,0.9996501383720059,0.0,0.00805480017892352,0.03565597857968588,0.0014108505258091572,571.46,IS_00037,normal,isochoric_family_0009,school_digital,warm_classroom,0.1558188852336339
104.08653846153844,1.734494921623034,6.0,58.892307692307696,16.81639362867545,53.30000000000001,354.4057692307692,0.1459892798204152,0.0019751371472235056,2.6414336718482112e-05,0.31410649451377615,0.012889027100081654,0.01639089833450374,0.04103394003043265,-0.1393325959946453,-0.1288865681167596,0.7119805230691003,0.5069162652297492,0.0117014263990977,-1.0268171489660682,1.597194098260167,0.7119805230691003,0.0,0.00576443418008327,0.03565830720942589,0.0014108122480168126,571.46,IS_00038,air_leak,isochoric_family_0009,school_digital,warm_classroom,0.8725385013735328
108.74615384615383,3.8700259161555977,12.100000000000009,58.92115384615385,16.815187006193373,53.60000000000001,365.83461538461535,5.9128245435527855,0.0560362500918388,0.054613176502830776,0.32773964259293253,0.005275944049479964,0.006488584305477815,0.016097973353607856,-0.054102668156916466,-0.05572727976766161,0.9939325638822224,0.9879019415454879,0.003914333340251666,-0.9243704854644965,0.4622567181279934,0.9939325638822224,0.0,0.00919572752343528,0.03564084989658499,0.004373560982777725,571.46,IS_00039,volume_instability,isochoric_family_0009,school_digital,warm_classroom,0.7855368598612347
111.73461538461541,5.662151147867901,18.10000000000001,56.38846153846154,17.435239005290338,52.500000000000014,354.4057692307692,0.1459892798204152,0.0019751371472235056,2.6414336718482112e-05,0.3391057629907049,0.0016304414532467577,0.0018809647190815633,0.004808061750585428,-0.009100719909718369,0.004077471809794531,0.996785992429854,0.9935823147043692,0.004059597051510547,-0.4602886206722604,0.4785698536902971,0.996785992429854,0.0,0.00805480017892352,0.0336948366408322,0.0014108122480168126,571.46,IS_00040,temperature_sensor_lag,isochoric_family_0009,school_digital,warm_classroom,0.5196965696603656
117.98800000000001,7.343831152743096,23.200000000000003,59.53000000000001,20.86115289239787,64.2,325.34,0.48414873747640813,0.006147415011968565,-0.00020250308274699042,0.35467451580233145,0.00201100274497414,0.0018340706503245665,0.005669995022774415,-0.0024681108815365477,0.0004530576507132384,0.9962217915838836,0.9924578580266041,0.005405454241213239,-0.04783626354141543,0.581140442813986,0.9962217915838836,0.0,0.02203613926821348,0.04535528304980078,0.006147415011968565,465.19,IS_00041,normal,isochoric_family_0010,low_cost_sensor,cool_laboratory,0.12125729512105617
113.81999999999998,4.9772683271047375,16.599999999999994,59.672000000000004,20.807431749257287,64.20000000000002,325.35,0.4821825380496478,0.006147226064219618,-0.0002712011498924921,0.3424176760456332,0.0074444254791427526,0.009227583502180406,0.021740774434815906,-0.07102432601223292,-0.06703327103663369,0.9807886164250436,0.9619463101089509,0.00853042876142732,-0.7456799746987267,1.156294267902308,0.9807886164250436,0.0,0.021085925144780533,0.046923180050158886,0.006147226064219618,465.19,IS_00042,air_leak,isochoric_family_0010,low_cost_sensor,cool_laboratory,0.541382317531329
121.14800000000001,9.67527239926608,31.0,59.284000000000006,20.92937036797811,64.30000000000001,316.54,6.18048541782925,0.06950148480422853,-0.06551722856304543,0.3640392493866592,0.00677350955219263,0.007535972203478185,0.018606536369356438,0.061052154986194054,0.06317146639702291,0.9944404635282948,0.9889118355023689,0.008409627943992689,0.8792360194340826,1.297865952975312,0.9961752908235545,0.10204081632653061,0.01815960643165255,0.0472302813567365,0.007897896000480515,465.19,IS_00043,volume_instability,isochoric_family_0010,low_cost_sensor,cool_laboratory,0.8439333568100081
117.98800000000001,7.343831152743096,23.200000000000003,56.504000000000005,21.33859376810009,63.20000000000001,325.35,0.4821825380496478,0.006147226064219618,-0.0002712011498924921,0.3579802679843659,0.0030759573188578727,0.0036004771649040127,0.008592533123640424,-0.011051681966928614,0.0031440921772822672,0.9922059548159644,0.9844726567722607,0.007755921773996695,-0.28029602291084704,0.9981607068119761,0.9922059548159644,0.0,0.02203613926821348,0.04247486903506873,0.006147226064219618,465.19,IS_00044,temperature_sensor_lag,isochoric_family_0010,low_cost_sensor,cool_laboratory,0.5201422071426351
110.21230769230769,5.582321207094017,17.799999999999997,56.52461538461539,16.84171588891228,52.8,295.4230769230769,0.30672926211349055,0.0033849759145829963,5.681078458068085e-05,0.33431513903111576,0.00102989506160322,0.0009933548298662988,0.003080611489827725,-0.0017737318777221996,0.0007783470941052807,0.9982717978861669,0.996546582454881,0.0029765231987174665,-0.020365272779302522,0.32167781432980214,0.9982717978861669,0.0,0.013610095200747557,0.03007539261262494,0.0033849759145829963,505.75,IS_00045,normal,isochoric_family_0011,school_basic,warm_classroom,0.17843450153668045
103.24461538461539,1.7250222535225246,6.1000000000000085,56.581538461538464,16.828217075520165,52.599999999999994,295.4307692307692,0.3022597339136692,0.0033848877779399044,-5.207519658351588e-05,0.3137195265304229,0.012036925497076186,0.01465757619997607,0.03836842925217305,-0.13039959609760707,-0.12330469053435336,0.8429082095389141,0.7104942497080979,0.008989921271098648,-0.723575345509183,0.9956248982883132,0.8429082095389141,0.0,0.012591455691364998,0.030045135678407414,0.0033848877779399044,505.75,IS_00046,air_leak,isochoric_family_0011,school_basic,warm_classroom,0.9096921199284259
112.8046153846154,6.939018568805308,22.599999999999994,56.67230769230769,16.840907226542686,52.900000000000006,290.4923076923077,3.3678254884584,0.04130918334907928,-0.038978921724259576,0.3418340272056694,0.0038751890534573924,0.0049204982831409375,0.011336463703741712,0.03697475095491008,0.04064601125136119,0.9970614765251323,0.9941315879704768,0.004712284252324813,0.6088583021178258,0.5068340701071155,0.9975651707407741,0.03125,0.017729771013031047,0.026467953415934956,0.006884863891513213,505.75,IS_00047,volume_instability,isochoric_family_0011,school_basic,warm_classroom,0.4872691962126653
110.21230769230769,5.582321207094017,17.799999999999997,53.58923076923077,17.087378365573933,51.30000000000001,295.4307692307692,0.3022597339136692,0.0033848877779399044,-5.207519658351588e-05,0.33734164845613757,0.0019614134278777696,0.0019081698696831735,0.00581432334560515,-0.006750866825873431,0.005457882678010324,0.9944660172584376,0.988962659481859,0.005321290234052732,-0.1698764327469829,0.4960217248130746,0.9944660172584376,0.0,0.013610095200747557,0.02985674504006529,0.0033848877779399044,505.75,IS_00048,temperature_sensor_lag,isochoric_family_0011,school_basic,warm_classroom,0.5785770658881024
109.77241379310347,4.44036318425482,14.5,51.55862068965518,12.986824018885565,40.400000000000006,313.38793103448273,0.36011376852078314,0.004786400021991165,0.00027694541331270607,0.33805930257089634,0.0010449840952694066,0.0012056185385060263,0.003091126569306965,0.0008771271415056263,0.0064037690939210915,0.9971725835217936,0.9943531613275297,0.0030396807231143535,-0.14077513192246052,0.36182164635038133,0.9971725835217936,0.0,0.010020732550012323,0.02909309791275836,0.0031909333479941096,499.67,IS_00049,normal,isochoric_family_0012,school_basic,warm_classroom,0.06447792001413996
