mean_temperature,std_temperature,temperature_range,max_abs_jump,mean_abs_jump,max_abs_rate,mean_abs_rate,fit_rmse,fit_r2,residual_std,residual_robust_scale,max_abs_residual,residual_normalized_slope,residual_time_corr,early_residual_mean,late_residual_mean,residual_mean_change,outlier_fraction,second_difference_scale,average_cooling_rate,fitted_initial_temperature,fitted_room_temperature,fitted_cooling_coefficient,experiment_id,class_name,generation_group,device_profile,environment_profile,severity
45.245794392523365,15.905305529762979,57.400000000000006,0.9000000000000057,0.2910798122065729,0.12048192771084415,0.03897922914623332,0.14193693984423453,0.9999203644757888,0.14192497081279673,0.12188313233103845,0.8453441740243193,0.4288871098838691,0.09266522838110637,0.013374580984475415,-0.017061070985894274,-0.03043565197036969,0.004672897196261682,0.2965199999999937,-0.03608791872042798,86.64534417402433,24.85925925925926,0.001801942014749256,CL_00011,sensor_drift,cooling_family_0002,school_basic,stable_room,0.969667241764457
44.12710280373831,16.53452106755308,62.60000000000001,5.399999999999999,1.1553990610328642,0.7228915662650575,0.1547205912179305,1.070729234936538,0.9958065054612646,1.0705901929541741,0.934073063854702,4.6168261615121295,0.39470786324558194,0.08756049542339729,-0.0559517710735899,0.09046167099395946,0.14641344206754936,0.004672897196261682,2.2238999999999947,-0.0381626596921599,86.27673275065084,21.546296296296298,0.0016840388947751753,CL_00012,high_noise,cooling_family_0002,school_basic,stable_room,0.969667241764457
40.40408163265307,11.06603480011778,39.1,0.6000000000000014,0.20358974358974358,0.09132420091324232,0.0309778199606238,0.06527356369761765,0.9999652071034975,0.06523972068933871,0.06228830128728445,0.22247252648258353,0.5319820080907764,0.12237188966178511,-0.011233145249903051,0.007029831241161755,0.018262976491064807,0.0,0.14826000000001263,-0.03050992938236471,65.85443143524388,19.712962962962965,0.0014814516799116224,CL_00013,normal,cooling_family_0003,school_digital,cool_laboratory,0.1058770382577668
40.42295918367347,11.088591923011178,39.1,4.0,0.23743589743589738,0.608828006088278,0.03612600144223576,0.26516094540831725,0.9994281708171954,0.26515838725210267,0.063049922508356,3.564667862827079,0.3421118399597793,0.028286082479410637,-0.007955370288559097,0.005625872749100631,0.013581243037659728,0.00510204081632653,0.14826000000001263,-0.03050992938236471,65.92752126087453,19.712962962962965,0.0014830528309827352,CL_00014,single_outlier,cooling_family_0003,school_digital,cool_laboratory,0.7145905940835309
39.2795918367347,11.720041784278736,41.5,0.5999999999999943,0.2148717948717949,0.09132420091324124,0.03269467128400384,0.21712002049098977,0.9996568046281568,0.21590495071548013,0.14453238330382487,0.7900523470605947,1.878891108005237,0.41219290182705526,-0.08963053713726381,0.043754375373056716,0.13338491251032053,0.00510204081632653,0.1482600000000021,-0.032382661620668426,66.59005234706059,17.35,0.0014947048178220728,CL_00015,sensor_drift,cooling_family_0003,school_digital,cool_laboratory,0.7145905940835309
40.420918367346935,11.088572954939224,39.89999999999999,1.6000000000000014,0.45846153846153864,0.24353120243531037,0.06975744982157102,0.3587265269578802,0.9989534121962858,0.3587118961398381,0.34222084669175257,1.202844204287004,0.3429496524142914,0.07750589013320838,-0.05571050479162295,0.04923077917251889,0.10494128396414185,0.0,0.8895599999999968,-0.031056142951869956,66.03508093939934,19.877777777777776,0.001498172691267975,CL_00016,high_noise,cooling_family_0003,school_digital,cool_laboratory,0.7145905940835309
50.2123076923077,14.57557501377728,52.0,1.0,0.40310077519379844,0.09532888465204956,0.03839603961092866,0.06046267789100274,0.9999827922787393,0.060443530582602226,0.05776864987538163,0.18612743490506034,0.30263826369472735,0.07014231059870181,-0.013234363288736317,0.010191319772003956,0.023425683060740273,0.0,0.14825999999999157,-0.0383956524307118,84.5641135113805,25.700000000000003,0.001564065265234822,CL_00017,normal,cooling_family_0004,school_digital,warm_classroom,0.04356055998380447
50.202307692307684,14.563809018800496,52.0,2.0999999999999943,0.4124031007751937,0.19999999999999946,0.039281975380585345,0.13443209969788622,0.9999147967789185,0.13442219391567603,0.05121592861526163,1.361802857640086,0.28445848500960225,0.03560576480641958,-0.01391383459879668,0.010649964455057906,0.024563799053854585,0.007692307692307693,0.14825999999999157,-0.0383956524307118,84.5211870447653,25.700000000000003,0.0015633425426865007,CL_00018,single_outlier,cooling_family_0004,school_digital,warm_classroom,0.5756333753365487
49.24461538461539,15.120836675764604,53.900000000000006,1.0,0.41782945736434113,0.09532888465204956,0.039798912004999756,0.2723511454554915,0.9996755806368928,0.2699006231522808,0.22193439790507122,0.7814986167976912,2.035464515163842,0.4651786872826243,-0.13223219223488714,0.05932677260290754,0.19155896483779467,0.0,0.1482600000000021,-0.039798570500295505,85.4814986167977,23.9,0.001587116845385321,CL_00019,sensor_drift,cooling_family_0004,school_digital,warm_classroom,0.5756333753365487
50.1923076923077,14.581450890057944,52.300000000000004,1.8000000000000043,0.5217054263565895,0.17142857142857185,0.04969355053820881,0.29014785084680256,0.9996040528355778,0.290143564498086,0.24915113711922005,1.311421791809643,0.2215393523586382,0.04825263242042247,-0.0003759425017007673,-0.002778312632815545,-0.002402370131114778,0.007692307692307693,0.5930400000000189,-0.03861716581011976,84.69289587777035,25.905555555555562,0.0015817045108442972,CL_00020,high_noise,cooling_family_0004,school_digital,warm_classroom,0.5756333753365487
37.85154185022027,12.459291768282469,45.900000000000006,0.8000000000000114,0.21194690265486735,0.07490636704119957,0.019853563833291767,0.10156139810668349,0.9999335537265235,0.10119338494687409,0.07690301070849753,0.48889165484477815,-1.212846701806036,-0.24815945176538798,0.014223375021504994,0.0031017790586013384,-0.011121595962903656,0.004405286343612335,0.1482600000000021,-0.01902432958924897,70.34143571202254,22.266666666666666,0.0012142916425836282,CL_00021,normal,cooling_family_0005,school_digital,stable_room,0.0962262144815331
37.84581497797357,12.459383089823618,45.900000000000006,1.4000000000000057,0.22079646017699123,0.13108614232209853,0.02068217408817228,0.13445292225976735,0.9998835478763173,0.1340371978252158,0.07591775086052843,1.2322012718688455,-1.3336170211204377,-0.2243725715393311,0.01651412668732312,0.004667934086250968,-0.011846192601072152,0.00881057268722467,0.1482600000000021,-0.01902432958924897,70.31034271072427,22.266666666666666,0.0012140641185395494,CL_00022,single_outlier,cooling_family_0005,school_digital,stable_room,0.6267308269330062
36.61629955947137,13.12548210847387,48.3,0.7000000000000028,0.21991150442477878,0.06560449859418961,0.020599856668287234,0.10540648641409858,0.9999355082524578,0.10469205583926776,0.10870711606553343,0.27637428869874725,1.1351827962858807,0.26858348068509974,-0.06118414655294846,0.03625178522093174,0.0974359317738802,0.0,0.1482600000000021,-0.020019065776922113,70.46700988190315,19.355555555555554,0.0011535225243282411,CL_00023,sensor_drift,cooling_family_0005,school_digital,stable_room,0.6267308269330062
37.86607929515419,12.44760097732204,46.900000000000006,2.3000000000000043,0.5433628318584073,0.21555763823804922,0.050897637294351296,0.445592326451228,0.9987185428447156,0.44538085018884893,0.4303973017256911,1.5659539184187672,0.09617792400172934,0.02197644989742735,-0.008135624059629693,0.035397059572882104,0.043532683632511796,0.0,1.0378199999999935,-0.019231566295014206,70.65706845098833,22.5,0.0012381200332496733,CL_00024,high_noise,cooling_family_0005,school_digital,stable_room,0.6267308269330062
38.87241379310345,13.850924373350068,50.2,0.7999999999999972,0.2663366336633663,0.10204081632653057,0.033959684964986823,0.10421324183729304,0.9999433906333459,0.10409068858478801,0.10153323499537474,0.33684893456327814,0.5686954173112093,0.1313523303493049,-0.022199927865110138,0.011926703972555406,0.034126631837665546,0.0,0.2965199999999937,-0.031561472279538975,74.23684893456328,20.262962962962966,0.0017137632146118809,CL_00025,normal,cooling_family_0006,school_basic,cool_laboratory,0.13306924378077747
38.886206896551734,13.87489517633334,51.5,5.5,0.33762376237623765,0.7015306122449053,0.04304856993563655,0.41073460071414725,0.9991236791231565,0.4106933071721948,0.136087813994805,5.117696156283429,0.14753726769813236,0.014499361671309873,-0.003331720852573225,0.014890077080650077,0.018221797933223302,0.009852216748768473,0.29651999999999895,-0.031561472279538975,74.06263099891294,19.98703703703704,0.001686157939141045,CL_00026,single_outlier,cooling_family_0006,school_basic,cool_laboratory,0.8884679206386633
40.57192118226601,12.935152766675625,46.800000000000004,0.7999999999999972,0.2524752475247526,0.10204081632653025,0.0321919727719555,0.1311018754798409,0.9998972753465731,0.12958167430497652,0.12618077836986613,0.3761944572200946,-1.4159978246513003,-0.3324881286217051,0.07173868110549435,-0.03141638792218508,-0.10315506902767943,0.0,0.2965199999999937,-0.02941529216453033,74.2761944572201,24.416666666666668,0.0018527056277775214,CL_00027,sensor_drift,cooling_family_0006,school_basic,cool_laboratory,0.8884679206386633
38.86009852216748,13.88975360338358,51.4,4.100000000000001,0.8024752475247521,0.5229591836734675,0.10232436135203275,0.7124598077910913,0.9973689345270549,0.7123197258146822,0.6116193226455403,2.9736883408763433,0.1215205423489368,0.026311944225363273,-0.009156080105830373,0.03718278694492929,0.046338867050759666,0.009852216748768473,1.6308599999999915,-0.032129578780570676,74.18805077862507,20.107407407407408,0.0017038148711822462,CL_00028,high_noise,cooling_family_0006,school_basic,cool_laboratory,0.8884679206386633
57.29660194174757,15.079988607899052,52.9,0.8000000000000114,0.26682926829268283,0.10709504685408454,0.03568283830509201,1.379692732831649,0.99162928170409,1.3709357849773842,1.0290601816371647,5.020687468002322,2.085299068749323,0.4446761738982625,-0.5807050838401479,0.27030462960783275,0.8510097134479806,0.009708737864077669,0.2965199999999937,-0.03450750163076679,95.22068746800232,30.6,0.001384121424664108,CL_00029,normal,cooling_family_0007,school_basic,stable_room,0.1027547147314521
57.27961165048543,15.078003390931826,52.9,3.8999999999999986,0.3009756097560975,0.5213903743315493,0.04024785721731324,1.3760830716657377,0.9916708318212789,1.3676580220459391,1.043988619058687,4.952403226382685,2.0410534571882044,0.4386052375416206,-0.5799878625348551,0.27590790687581146,0.8558957694106666,0.009708737864077669,0.2965199999999937,-0.03450750163076679,95.15240322638269,30.6,0.001383522207995097,CL_00030,single_outlier,cooling_family_0007,school_basic,stable_room,0.7768346231783605
55.5626213592233,16.091103220016137,56.5,0.8999999999999915,0.2804878048780487,0.12048192771084225,0.037509631587521325,1.9428442245782223,0.9854217860418462,1.9301292232594462,1.4505898015927519,6.972959068046876,2.1511184383495032,0.45628627890124973,-0.842684991921756,0.3988613219948793,1.2415463139166354,0.009708737864077669,0.29651999999998313,-0.0368558382256772,97.17295906804688,27.4,0.0014258388825402503,CL_00031,sensor_drift,cooling_family_0007,school_basic,stable_room,0.7768346231783605
57.300970873786405,15.120252573695836,54.800000000000004,3.5999999999999943,0.6839024390243901,0.48128342245989114,0.09145123601226347,1.5471970115296294,0.9895293620223379,1.5387042171454794,1.2940556341713718,5.2558839021208,2.006270926659742,0.4342756204925763,-0.646173130887048,0.32239589496744875,0.9685690258544968,0.0,1.4825999999999946,-0.03535551206781777,95.63339546684713,30.800000000000004,0.0014044150925661184,CL_00032,high_noise,cooling_family_0007,school_basic,stable_room,0.7768346231783605
46.00074626865672,14.328473355414195,51.20000000000001,1.0,0.38646616541353396,0.07530120481927711,0.029104567808604605,0.0715284708763384,0.9999750794260233,0.07146384260458147,0.06940304118417044,0.22427168133712172,0.5699595395804388,0.13229058965101415,-0.015005068544329649,0.008925152066351735,0.023930220610681383,0.0,0.14826000000001263,-0.028991087505504356,80.28881228789533,23.001851851851853,0.001262030416251741,CL_00033,normal,cooling_family_0008,school_digital,stable_room,0.07339291485603182
45.985074626865675,14.33027016161519,51.20000000000001,2.3999999999999986,0.41203007518796997,0.18072289156626534,0.031029561014510938,0.1951780017205989,0.9998144961282149,0.19517578918381331,0.07518877476215616,2.096866756768044,-0.0790138651682431,-0.008668427390553023,-0.013768661912513953,0.01562734114439755,0.0293960030569115,0.007462686567164179,0.14826000000001263,-0.028991087505504356,80.22711574297843,23.001851851851853,0.001261642135675208,CL_00034,single_outlier,cooling_family_0008,school_digital,stable_room,0.7964458942612911
44.29776119402985,15.282515941271273,54.60000000000001,1.0,0.41052631578947374,0.07535795026375285,0.030916582114532208,0.2299560961830078,0.9997735876357998,0.2276930118405216,0.2442224068811462,0.5713824967423022,1.9848734404436037,0.4782444591996428,-0.13163433477517508,0.06726979389369814,0.19890412866887322,0.0,0.14826000000000736,-0.03091627691016675,80.86843443413346,18.75,0.001218451181689017,CL_00035,sensor_drift,cooling_family_0008,school_digital,stable_room,0.7964458942612911
46.04850746268657,14.367088920201931,51.400000000000006,4.5,0.8751879699248117,0.3388554216867477,0.06591004708728451,0.7229533111730828,0.9974678878161891,0.7227412260628202,0.5822204087623762,2.278259594351212,0.037415537395592335,0.00828180739316255,0.011937919837177213,0.023082661844785267,0.011144742007608054,0.0,1.6308600000000073,-0.02842485532766247,80.30685476484021,22.883333333333333,0.001255197071113125,CL_00036,high_noise,cooling_family_0008,school_digital,stable_room,0.7964458942612911
46.21183431952663,14.692041143647565,53.0,1.0,0.31785714285714284,0.10449320794148384,0.03323551278391849,0.07180896551279467,0.9999761112696198,0.07128292525749826,0.06851136996440264,0.20969981556959283,1.452651831633398,0.33716036907460045,-0.03844248071738238,0.020740387802511612,0.05918286851989399,0.0,0.1482600000000021,-0.03298625157927406,82.85289736292928,25.14814814814815,0.00157265057892458,CL_00037,normal,cooling_family_0009,school_digital,warm_classroom,0.09991172156688818
46.2112426035503,14.712778457355578,53.0,2.1999999999999886,0.3428571428571428,0.22988505747126267,0.03584959963007862,0.17299430153125597,0.999861747114516,0.17294683536383942,0.07115065898602128,1.4870190305058557,0.5725453605793859,0.07122362033109451,-0.01743583922253713,0.009173941691524757,0.026609780914061888,0.011834319526627219,0.1482600000000021,-0.03298625157927406,82.86286126221103,25.14814814814815,0.0015735030170099238,CL_00038,single_outlier,cooling_family_0009,school_digital,warm_classroom,0.5076146936404097
47.04733727810651,14.230490912408364,51.3,1.0,0.30773809523809526,0.10449320794148384,0.032177165121545434,0.06556614112866832,0.9999787714914148,0.06547087103322528,0.05969063236916033,0.21982358633005106,0.7922312383252392,0.17968454577562729,-0.00961510244500501,0.0024770363015777096,0.01209213874658272,0.0,0.1482600000000021,-0.031928202000316215,82.91982358633005,27.322222222222223,0.0016314118920540317,CL_00039,sensor_drift,cooling_family_0009,school_digital,warm_classroom,0.5076146936404097
46.20591715976331,14.699231973423716,53.2,1.4000000000000057,0.3976190476190477,0.14629049111807796,0.04157386362335143,0.20773504865077985,0.9998002759957221,0.20772322907495422,0.19210601637693311,0.6410951178357251,0.25175996621179536,0.05734554863706574,-0.009858646709471569,0.005336784981393596,0.015195431690865166,0.0,0.5930399999999979,-0.03311072800032793,82.8152690646012,25.137037037037036,0.0015718402177120813,CL_00040,high_noise,cooling_family_0009,school_digital,warm_classroom,0.5076146936404097
43.917500000000004,11.897675981047728,41.599999999999994,1.2000000000000028,0.3081761006289312,0.16973125884017012,0.04363122338057897,0.48620563608617823,0.998330002952926,0.4839902527374577,0.3831745496349116,2.000853069505311,1.8089686407797678,0.38813468511228355,-0.1782027773531274,0.08548048624474461,0.263683263597872,0.00625,0.4447799999999984,-0.037041324227308145,72.00085306950531,21.6,0.0017186392096535839,CL_00041,normal,cooling_family_0010,low_cost_sensor,cool_laboratory,0.12258367705894338
43.878750000000004,11.917504916613208,41.599999999999994,3.6000000000000014,0.3836477987421387,0.5099150141643101,0.05431395746799625,0.5773471024852955,0.9976530528953206,0.5761627093852802,0.41585730391207737,3.047507305695575,1.4561639615947999,0.29194361899081844,-0.15570221218314506,0.08177768142428472,0.23747989360742977,0.01875,0.4447800000000063,-0.037041324227308145,71.93559847132036,21.6,0.0017208488988077028,CL_00042,single_outlier,cooling_family_0010,low_cost_sensor,cool_laboratory,0.5845696357930508
44.791250000000005,11.448195204376104,40.0,1.1000000000000085,0.3056603773584905,0.1555869872701568,0.04327627466594309,0.34981906617237335,0.9990662880863335,0.3485691911977702,0.3043352346954377,1.4817337438782516,1.6489408429163763,0.3481993472449224,-0.1131146204912203,0.05402492577399669,0.167139546265217,0.00625,0.4447800000000274,-0.03561665791087322,71.48173374387825,23.1,0.0016886544226476794,CL_00043,sensor_drift,cooling_family_0010,low_cost_sensor,cool_laboratory,0.5845696357930508
43.871249999999996,12.038990756599992,42.2,2.799999999999997,0.7157232704402516,0.3966005665722374,0.10132519478897486,0.7990338428538003,0.9955949566543009,0.7978926469566864,0.720498644867972,3.5194198521208904,1.2107990252040888,0.2721205636612121,-0.20737185245321815,0.1219925585192827,0.32936441097250085,0.00625,1.3343399999999979,-0.03543857462131886,72.4194198521209,21.450000000000003,0.001736024919638159,CL_00044,high_noise,cooling_family_0010,low_cost_sensor,cool_laboratory,0.5845696357930508
49.510407239819,16.723874887025158,60.300000000000004,1.0,0.29,0.12468827930174592,0.03617099290135799,0.11726472391529871,0.9999508344444318,0.11680183767453292,0.1029382479862365,0.5439896427328392,1.122754237891852,0.25592116338534976,-0.0404949500012609,0.01940600967301601,0.059900959674276916,0.004524886877828055,0.2965199999999937,-0.034129305848451065,91.44398964273284,25.68888888888889,0.0014452110608076405,CL_00045,normal,cooling_family_0011,school_basic,warm_classroom,0.05391021530943714
49.475565610859725,16.748332537289553,60.300000000000004,4.0,0.35727272727272724,0.4987531172069837,0.04456159000976733,0.37528953519930935,0.9994979005351372,0.3752330677822853,0.11655213745292334,3.779328390426663,0.05013658679499285,0.004982555732014844,0.024793380725910842,-0.011608669742291952,-0.036402050468202794,0.00904977375565611,0.2965199999999937,-0.034129305848451065,91.37909791828258,25.68888888888889,0.0014474114892848021,CL_00046,single_outlier,cooling_family_0011,school_basic,warm_classroom,0.8935799500548167
50.85067873303167,15.97709791890762,57.7,1.1000000000000085,0.2763636363636363,0.13715710723192157,0.03446977834043875,0.10743429953159768,0.999954784210384,0.10743429951125301,0.11562085974799625,0.4752142780457973,0.062234701542223214,0.014359539352212779,0.0011483617922231494,-0.0011338534341045442,-0.0022822152263276933,0.0,0.2965199999999937,-0.03265528267227212,91.3752142780458,29.012962962962966,0.0015097221912871862,CL_00047,sensor_drift,cooling_family_0011,school_basic,warm_classroom,0.8935799500548167
49.5923076923077,16.75877252860443,60.50000000000001,4.200000000000003,1.052272727272727,0.5243445692883905,0.13124442610418685,0.9311059553811227,0.9969131622949344,0.930941886473197,0.9394429056025956,3.123196887856672,0.2064575826326168,0.04664892314659674,-0.058293762158707935,0.09256848192756319,0.15086224408627114,0.0,2.372160000000002,-0.03429938544570249,90.95625654965718,24.772222222222222,0.0013839559721848134,CL_00048,high_noise,cooling_family_0011,school_basic,warm_classroom,0.8935799500548167
50.464210526315796,14.019185469164626,49.699999999999996,0.8999999999999915,0.27671957671957675,0.1143583227445987,0.03514152489571577,0.11051424290011122,0.9999378571820672,0.11049276692272542,0.1094325925737499,0.3546667149429368,0.3291973027517064,0.07703568250675913,-0.011430755749591832,0.00707353574364266,0.018504291493234494,0.0,0.2965199999999937,-0.03339402938941107,83.85466671494294,27.305555555555557,0.0014552244591830535,CL_00049,normal,cooling_family_0012,school_basic,warm_classroom,0.05164994473085523
50.47105263157895,14.03788685354813,49.699999999999996,4.899999999999999,0.34656084656084657,0.6226175349428203,0.044010346466502655,0.40276100460796377,0.9991768265480517,0.40275783217305655,0.10801227765779382,4.306639315918453,0.06853817255342438,0.006316110574067501,-0.006101575202228335,0.009298733988581893,0.01540030919081023,0.010526315789473684,0.2965199999999937,-0.03339402938941107,83.87821154550966,27.305555555555557,0.0014558016767156161,CL_00050,single_outlier,cooling_family_0012,school_basic,warm_classroom,0.8059975286970782
51.98052631578947,13.211039631461423,46.8,1.0,0.2645502645502644,0.12690355329949246,0.033595745545642,0.12523080789681482,0.9999101437326596,0.1252141927014224,0.12211473151764124,0.5529323185998862,0.350924424287031,0.0802893939953719,0.006140188673315693,-0.010219988972344508,-0.016360177645660202,0.005263157894736842,0.29651999999998313,-0.03144548441497864,84.05293231859989,31.407407407407412,0.001551858169181241,CL_00051,sensor_drift,cooling_family_0012,school_basic,warm_classroom,0.8059975286970782
50.44157894736843,14.122021162618738,50.800000000000004,3.5,0.6677248677248676,0.4441624365482232,0.08479160269999993,0.5358795231655297,0.9985600725578775,0.5358397422934478,0.5495918229139621,1.6470062232861267,0.09335322573629151,0.021699467067574557,-0.028377400847525124,0.041436332964190414,0.06981373381171554,0.0,1.186080000000001,-0.03386436783151545,84.02799694048132,27.092592592592595,0.0014531856351960792,CL_00052,high_noise,cooling_family_0012,school_basic,warm_classroom,0.8059975286970782
38.72761904761905,13.488333549779728,49.3,1.0,0.2875598086124403,0.1081081081081082,0.031076039715348586,0.16083358534825345,0.9998578205293452,0.16078217053212618,0.1646901577905868,0.4912112195261358,-0.17309025893324323,-0.04075807259902224,0.0051824021637523554,0.002950448493237513,-0.0022319536705148425,0.0,0.4447799999999905,-0.025491473541595314,74.11367011013841,21.983333333333334,0.0015316261993112877,CL_00053,normal,cooling_family_0013,low_cost_sensor,stable_room,0.10274769283822148
38.71571428571429,13.49369132010129,49.3,2.4999999999999964,0.30765550239234457,0.2702702702702699,0.03324759753087593,0.23860742522990058,0.9996873154905618,0.2383520060245621,0.169244034734434,2.508487569802302,-0.4903100801118387,-0.08725009685368543,0.012251195128405458,0.009823641125545263,-0.002427554002860195,0.004761904761904762,0.4447799999999905,-0.025491473541595314,74.05442215530867,21.983333333333334,0.0015316096960853402,CL_00054,single_outlier,cooling_family_0013,low_cost_sensor,stable_room,0.5425076975586618
38.25714285714286,13.757234336836728,50.3,1.1000000000000085,0.2894736842105264,0.11891891891891984,0.03128288932540383,0.163957516363505,0.9998579633593985,0.16392783850582587,0.16070967766552952,0.5274897549212625,0.2623924050498611,0.06042807320714054,-0.02162126243640756,0.015382373145232211,0.03700363558163977,0.0,0.29652000000000683,-0.02600854197043092,74.0812413431425,20.75740740740741,0.001491650432858096,CL_00055,sensor_drift,cooling_family_0013,low_cost_sensor,stable_room,0.5425076975586618
38.78904761904762,13.511117963247159,49.5,2.0,0.5755980861244019,0.21598272138228963,0.06220084521778281,0.4599560678465787,0.9988410888705042,0.45965399564929066,0.41502631704285237,1.73793964457942,0.08889650725644103,0.019775967619372788,0.04264473155020088,-0.009310746938194588,-0.05195547848839547,0.0,1.2602099999999994,-0.025077818798526833,74.4839560475645,22.205555555555556,0.0015561007453660995,CL_00056,high_noise,cooling_family_0013,low_cost_sensor,stable_room,0.5425076975586618
