experiment_id,time_seconds,measured_temperature,ambient_temperature_c,true_temperature_c,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
CL_00481,475.79,49.300000000000004,21.6,49.561,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,489.38,49.6,21.6,49.0208,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,502.98,49.300000000000004,21.6,48.4911,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,516.57,48.6,21.6,47.9719,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,530.17,46.6,21.6,47.4629,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,543.76,45.7,21.6,46.9639,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,557.35,45.300000000000004,21.6,46.4747,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,570.95,46.800000000000004,21.6,45.9951,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,584.54,44.7,21.6,45.525,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,598.14,44.7,21.6,45.064,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,611.73,44.1,21.6,44.612,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,625.32,45.1,21.6,44.1689,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,638.92,43.6,21.6,43.7345,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,652.51,43.1,21.6,43.3086,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,666.11,43.1,21.6,42.891,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,679.7,42.300000000000004,21.6,42.4815,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,693.29,43.6,21.6,42.08,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,706.89,41.6,21.6,41.6864,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,720.48,41.800000000000004,21.6,41.3005,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,734.08,40.400000000000006,21.6,40.922,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,747.67,40.800000000000004,21.6,40.551,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,761.26,39.7,21.6,40.1872,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,774.86,39.2,21.6,39.8304,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,788.45,39.7,21.6,39.4806,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,802.05,39.5,21.6,39.1376,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,815.64,39.400000000000006,21.6,38.8013,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,829.23,39.1,21.6,38.4715,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,842.83,38.7,21.6,38.1482,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,856.42,38.2,21.6,37.8311,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,870.02,38.5,21.6,37.5201,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,883.61,37.0,21.6,37.2152,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,897.21,37.0,21.6,36.9162,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,910.8,36.9,21.6,36.623,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,924.39,36.1,21.6,36.3355,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,937.99,36.300000000000004,21.6,36.0536,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,951.58,35.800000000000004,21.6,35.7771,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,965.18,35.2,21.6,35.506,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,978.77,36.0,21.6,35.2401,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,992.36,35.9,21.6,34.9794,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1005.96,33.6,21.6,34.7237,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1019.55,33.6,21.6,34.473,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1033.15,33.800000000000004,21.6,34.2271,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1046.74,33.7,21.6,33.986,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1060.33,34.300000000000004,21.6,33.7495,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1073.93,33.5,21.6,33.5176,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1087.52,33.7,21.6,33.2902,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1101.12,33.5,21.6,33.0672,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1114.71,33.9,21.6,32.8484,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1128.3,33.4,21.6,32.6339,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1141.9,33.300000000000004,21.6,32.4236,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1155.49,33.800000000000004,21.6,32.2173,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1169.09,32.1,21.6,32.015,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1182.68,31.900000000000002,21.6,31.8166,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1196.27,32.1,21.6,31.622,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1209.87,31.1,21.6,31.4311,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1223.46,32.300000000000004,21.6,31.244,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1237.06,32.1,21.6,31.0605,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1250.65,30.3,21.6,30.8804,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1264.24,31.3,21.6,30.7039,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1277.84,30.400000000000002,21.6,30.5308,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1291.43,29.900000000000002,21.6,30.361,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1305.03,29.400000000000002,21.6,30.1944,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1318.62,31.200000000000003,21.6,30.0311,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1332.21,30.6,21.6,29.8709,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1345.81,31.200000000000003,21.6,29.7138,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1359.4,30.0,21.6,29.5598,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1373.0,29.700000000000003,21.6,29.4087,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1386.59,30.1,21.6,29.2605,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1400.18,29.1,21.6,29.1151,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1413.78,28.8,21.6,28.9726,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1427.37,28.700000000000003,21.6,28.8328,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1440.97,29.700000000000003,21.6,28.6957,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1454.56,28.1,21.6,28.5612,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1468.15,29.5,21.6,28.4293,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1481.75,27.200000000000003,21.6,28.3,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1495.34,28.0,21.6,28.1731,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1508.94,28.6,21.6,28.0487,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1522.53,27.900000000000002,21.6,27.9266,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1536.12,28.5,21.6,27.807,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1549.72,28.0,21.700000000000003,27.6896,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1563.31,28.8,21.700000000000003,27.5745,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1576.91,27.400000000000002,21.700000000000003,27.4615,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1590.5,28.900000000000002,21.700000000000003,27.3508,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1604.09,27.200000000000003,21.700000000000003,27.2422,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1617.69,26.700000000000003,21.700000000000003,27.1357,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1631.28,28.1,21.700000000000003,27.0312,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1644.88,25.8,21.700000000000003,26.9287,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1658.47,27.5,21.700000000000003,26.8282,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1672.06,26.1,21.700000000000003,26.7297,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1685.66,26.8,21.700000000000003,26.633,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1699.25,26.1,21.700000000000003,26.5382,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1712.85,27.0,21.700000000000003,26.4452,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1726.44,26.6,21.700000000000003,26.354,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1740.03,26.400000000000002,21.700000000000003,26.2645,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1753.63,27.400000000000002,21.700000000000003,26.1768,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1767.22,25.900000000000002,21.700000000000003,26.0908,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1780.82,24.900000000000002,21.700000000000003,26.0064,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1794.41,25.8,21.700000000000003,25.9236,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1808.0,24.700000000000003,21.700000000000003,25.8424,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1821.6,25.8,21.700000000000003,25.7628,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1835.19,25.400000000000002,21.700000000000003,25.6848,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1848.79,24.700000000000003,21.700000000000003,25.6082,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1862.38,25.700000000000003,21.700000000000003,25.5331,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1875.97,26.6,21.700000000000003,25.4594,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1889.57,26.1,21.700000000000003,25.3872,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1903.16,25.400000000000002,21.700000000000003,25.3163,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1916.76,26.200000000000003,21.700000000000003,25.2468,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1930.35,24.5,21.700000000000003,25.1786,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1943.94,26.3,21.700000000000003,25.1118,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1957.54,24.8,21.700000000000003,25.0462,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1971.13,26.3,21.700000000000003,24.9819,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1984.73,25.6,21.700000000000003,24.9189,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,1998.32,24.400000000000002,21.700000000000003,24.857,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2011.91,25.6,21.700000000000003,24.7964,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2025.51,23.6,21.700000000000003,24.7369,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2039.1,25.700000000000003,21.700000000000003,24.6785,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2052.7,24.1,21.700000000000003,24.6213,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2066.29,24.900000000000002,21.700000000000003,24.5652,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2079.88,23.900000000000002,21.700000000000003,24.5102,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2093.48,25.1,21.700000000000003,24.4562,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2107.07,24.700000000000003,21.700000000000003,24.4032,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2120.67,23.0,21.700000000000003,24.3513,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2134.26,23.6,21.700000000000003,24.3004,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2147.85,24.8,21.700000000000003,24.2505,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2161.45,23.5,21.700000000000003,24.2015,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2175.04,25.200000000000003,21.700000000000003,24.1535,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2188.64,24.0,21.700000000000003,24.1064,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2202.23,24.700000000000003,21.700000000000003,24.0602,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2215.82,24.3,21.700000000000003,24.0149,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2229.42,24.200000000000003,21.700000000000003,23.9704,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2243.01,24.900000000000002,21.700000000000003,23.9269,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2256.61,24.700000000000003,21.700000000000003,23.8841,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2270.2,24.6,21.700000000000003,23.8422,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2283.79,24.8,21.700000000000003,23.8011,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2297.39,24.8,21.700000000000003,23.7608,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2310.98,24.400000000000002,21.700000000000003,23.7213,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2324.58,24.200000000000003,21.700000000000003,23.6825,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2338.17,23.700000000000003,21.700000000000003,23.6445,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2351.76,23.8,21.700000000000003,23.6073,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2365.36,23.1,21.700000000000003,23.5707,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2378.95,23.1,21.700000000000003,23.5348,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2392.55,24.400000000000002,21.700000000000003,23.4997,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2406.14,23.3,21.700000000000003,23.4652,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2419.73,23.5,21.700000000000003,23.4314,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2433.33,23.1,21.700000000000003,23.3983,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2446.92,22.900000000000002,21.700000000000003,23.3657,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2460.52,22.700000000000003,21.700000000000003,23.3339,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2474.11,24.0,21.700000000000003,23.3026,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2487.7,24.1,21.700000000000003,23.2719,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2501.3,23.8,21.700000000000003,23.2419,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2514.89,22.6,21.700000000000003,23.2124,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2528.49,22.5,21.700000000000003,23.1835,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2542.08,23.3,21.700000000000003,23.1551,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2555.68,23.400000000000002,21.700000000000003,23.1274,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2569.27,24.700000000000003,21.700000000000003,23.1001,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2582.86,25.1,21.700000000000003,23.0734,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2596.46,23.700000000000003,21.700000000000003,23.0472,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2610.05,22.0,21.700000000000003,23.0215,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2623.65,21.700000000000003,21.700000000000003,22.9963,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2637.24,22.5,21.700000000000003,22.9716,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2650.83,22.900000000000002,21.700000000000003,22.9473,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2664.43,24.1,21.700000000000003,22.9236,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2678.02,22.6,21.700000000000003,22.9003,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2691.62,23.900000000000002,21.700000000000003,22.8775,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2705.21,22.200000000000003,21.700000000000003,22.8551,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2718.8,23.8,21.700000000000003,22.8331,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2732.4,21.700000000000003,21.700000000000003,22.8116,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2745.99,22.900000000000002,21.700000000000003,22.7905,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2759.59,21.400000000000002,21.700000000000003,22.7698,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2773.18,22.5,21.700000000000003,22.7495,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2786.77,23.0,21.700000000000003,22.7296,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2800.37,23.200000000000003,21.700000000000003,22.7101,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2813.96,22.900000000000002,21.700000000000003,22.691,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2827.56,22.6,21.700000000000003,22.6722,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2841.15,22.5,21.700000000000003,22.6539,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2854.74,22.900000000000002,21.700000000000003,22.6359,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2868.34,21.200000000000003,21.700000000000003,22.6182,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2881.93,20.8,21.700000000000003,22.6009,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2895.53,21.700000000000003,21.700000000000003,22.5839,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2909.12,21.8,21.700000000000003,22.5673,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2922.71,22.400000000000002,21.700000000000003,22.5509,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2936.31,20.900000000000002,21.700000000000003,22.5349,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2949.9,21.6,21.700000000000003,22.5193,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2963.5,23.200000000000003,21.700000000000003,22.5039,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2977.09,22.900000000000002,21.700000000000003,22.4888,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,2990.68,23.1,21.700000000000003,22.4741,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,3004.28,23.3,21.700000000000003,22.4596,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,3017.87,23.700000000000003,21.700000000000003,22.4454,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,3031.47,21.0,21.700000000000003,22.4315,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
CL_00481,3045.06,22.1,21.700000000000003,22.4179,school_basic,stable_room,group_00,none,0.6798649047046271,high_noise
