experiment_id,measurement_number,time_seconds,volume_ml,pressure_kpa,temperature_c,atmospheric_pressure_kpa,pressure_gauge_kpa,true_volume_ml,true_pressure_absolute_kpa,true_temperature_c,dead_volume_ml,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
BM_00003,11,39.85,74.0,142.8,45.800000000000004,101.03349400216767,41.800000000000004,76.9292,142.9391,45.7511,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,12,42.73,71.0,149.6,50.400000000000006,101.03349400216767,48.6,74.5191,149.635,50.2308,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,13,46.43,70.0,155.10000000000002,50.2,101.03349400216767,54.1,72.109,154.6275,50.2123,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,14,49.47,67.0,163.60000000000002,56.2,101.03349400216767,62.6,69.6988,162.8068,55.9376,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,15,52.64,64.0,170.10000000000002,58.7,101.03349400216767,69.10000000000001,67.2887,170.0119,58.6185,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,16,56.03,62.0,178.20000000000002,61.1,101.03349400216767,77.2,64.8786,177.5769,60.9691,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,17,61.84,59.0,180.8,53.1,101.03349400216767,79.80000000000001,62.4684,180.0889,53.1081,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,18,66.32,56.5,192.70000000000002,62.1,101.03349400216767,91.7,60.0583,192.4392,62.0317,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,19,70.01,54.0,205.60000000000002,70.3,101.03349400216767,104.60000000000001,57.6482,205.2962,70.076,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,20,75.87,52.0,209.20000000000002,61.300000000000004,101.03349400216767,108.2,55.2381,208.7741,61.2981,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,21,78.91,49.5,233.5,83.5,101.03349400216767,132.5,52.8279,232.6747,83.3227,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,22,82.66,47.5,243.4,82.4,101.03349400216767,142.4,50.4178,243.0671,82.2552,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,23,85.31,45.0,266.7,97.4,101.03349400216767,165.70000000000002,48.0077,266.0455,97.2579,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,24,90.43,43.0,267.3,80.5,101.03349400216767,166.3,45.5975,267.3212,80.3492,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,25,93.6,40.0,301.0,103.5,101.03349400216767,200.0,43.1874,300.6535,103.4126,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,26,97.45,38.0,318.0,102.0,101.03349400216767,217.0,40.7773,317.2866,102.068,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,27,101.67,35.5,339.0,104.2,101.03349400216767,238.0,38.3672,339.0975,104.1597,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,28,105.17,33.0,377.0,119.7,101.03349400216767,276.0,35.957,376.5607,119.5243,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,29,109.97,30.5,394.8,110.7,101.03349400216767,293.8,33.5469,394.2448,110.4089,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,30,113.61,28.0,450.6,133.8,101.03349400216767,349.6,31.1368,450.6208,133.7602,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,31,117.38,26.0,497.20000000000005,141.1,101.03349400216767,396.20000000000005,28.7266,497.1287,141.0093,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,32,121.51,23.5,548.4,145.20000000000002,101.03349400216767,447.40000000000003,26.3165,548.042,145.1193,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
