experiment_id,measurement_number,time_seconds,volume_ml,pressure_kpa,temperature_c,atmospheric_pressure_kpa,pressure_gauge_kpa,true_volume_ml,true_pressure_absolute_kpa,true_temperature_c,dead_volume_ml,device_profile,environment_profile,generation_group,secondary_errors,severity,class_name
BM_00002,6,43.95,88.5,107.9,22.900000000000002,101.03349400216767,6.9,91.3395,107.872,23.0036,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,7,52.37,87.0,109.60000000000001,23.400000000000002,101.03349400216767,8.6,89.3542,109.4621,23.2833,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,8,62.47,85.0,111.30000000000001,23.400000000000002,101.03349400216767,10.3,87.3689,110.8447,23.2895,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,9,75.94,82.5,112.2,23.3,101.03349400216767,11.200000000000001,85.3836,111.8846,23.1766,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,10,83.93,81.0,114.10000000000001,24.0,101.03349400216767,13.100000000000001,83.3984,113.8633,23.7297,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,11,91.63,79.0,115.7,24.0,101.03349400216767,14.700000000000001,81.4131,115.8306,23.9135,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,12,98.25,76.0,118.10000000000001,24.400000000000002,101.03349400216767,17.1,79.4278,118.0809,24.2329,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,13,106.76,75.5,120.60000000000001,24.1,101.03349400216767,19.6,77.4425,120.0496,24.112,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,14,113.74,73.0,123.30000000000001,24.8,101.03349400216767,22.3,75.4572,122.5377,24.5334,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,15,121.04,71.0,125.10000000000001,24.8,101.03349400216767,24.1,73.4719,124.9996,24.6571,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,16,128.83,69.0,128.20000000000002,24.900000000000002,101.03349400216767,27.200000000000003,71.4866,127.5269,24.7433,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,17,142.18,66.5,129.9,24.0,101.03349400216767,28.900000000000002,69.5014,129.1164,23.9606,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,18,152.48,64.5,132.20000000000002,24.700000000000003,101.03349400216767,31.200000000000003,67.5161,131.8469,24.5818,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,19,160.98,62.5,135.3,25.400000000000002,101.03349400216767,34.300000000000004,65.5308,134.9661,25.1492,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,20,174.45,61.0,137.4,24.3,101.03349400216767,36.4,63.5455,136.959,24.3006,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,21,181.44,58.5,142.1,26.200000000000003,101.03349400216767,41.1,61.5602,141.2163,26.0174,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,22,190.06,57.0,145.0,25.900000000000002,101.03349400216767,44.0,59.5749,144.5549,25.7377,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,23,196.15,55.0,149.9,27.1,101.03349400216767,48.900000000000006,57.5897,149.217,26.8889,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,24,207.92,53.5,152.0,25.400000000000002,101.03349400216767,51.0,55.6044,151.9315,25.2537,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,25,215.22,51.0,157.70000000000002,27.0,101.03349400216767,56.7,53.6191,157.3265,26.9661,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,26,224.07,49.5,162.5,26.6,101.03349400216767,61.5,51.6338,161.7669,26.6131,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,27,233.77,47.0,166.60000000000002,26.6,101.03349400216767,65.60000000000001,49.6485,166.6031,26.5508,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,28,241.82,45.0,173.20000000000002,27.700000000000003,101.03349400216767,72.2,47.6632,172.7357,27.5328,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,29,252.86,43.0,178.3,26.8,101.03349400216767,77.30000000000001,45.678,177.7127,26.5487,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,30,261.23,41.0,185.20000000000002,28.1,101.03349400216767,84.2,43.6927,185.1771,28.0368,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,31,269.9,39.0,192.60000000000002,28.3,101.03349400216767,91.60000000000001,41.7074,192.4683,28.2328,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00002,32,279.4,37.0,200.60000000000002,28.3,101.03349400216767,99.60000000000001,39.7221,200.1506,28.1468,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,small_temperature_drift,0.8559988952657567,air_leak
BM_00003,1,0.0,98.5,101.30000000000001,22.700000000000003,101.03349400216767,0.30000000000000004,101.0305,100.9341,22.5858,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,2,3.15,96.0,104.7,25.0,101.03349400216767,3.7,98.6204,104.1133,24.6239,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,3,5.51,94.5,107.7,27.3,101.03349400216767,6.7,96.2102,107.638,27.1813,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,4,11.38,91.0,110.2,27.3,101.03349400216767,9.200000000000001,93.8001,110.3554,27.0499,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,5,14.03,88.5,115.80000000000001,31.8,101.03349400216767,14.8,91.39,115.0291,31.7238,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,6,19.12,86.0,117.9,31.0,101.03349400216767,16.900000000000002,88.9798,117.8863,31.0567,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,7,22.78,84.0,122.9,35.1,101.03349400216767,21.900000000000002,86.5697,122.7376,34.9965,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,8,27.17,81.5,127.10000000000001,36.1,101.03349400216767,26.1,84.1596,126.6608,35.9931,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,9,33.03,78.5,130.5,35.7,101.03349400216767,29.5,81.7495,130.1963,35.5218,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,10,36.5,76.5,137.5,42.900000000000006,101.03349400216767,36.5,79.3393,137.2776,42.7152,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,11,39.85,74.0,142.8,45.800000000000004,101.03349400216767,41.800000000000004,76.9292,142.9391,45.7511,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,12,42.73,71.0,149.6,50.400000000000006,101.03349400216767,48.6,74.5191,149.635,50.2308,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,13,46.43,70.0,155.10000000000002,50.2,101.03349400216767,54.1,72.109,154.6275,50.2123,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,14,49.47,67.0,163.60000000000002,56.2,101.03349400216767,62.6,69.6988,162.8068,55.9376,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,15,52.64,64.0,170.10000000000002,58.7,101.03349400216767,69.10000000000001,67.2887,170.0119,58.6185,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,16,56.03,62.0,178.20000000000002,61.1,101.03349400216767,77.2,64.8786,177.5769,60.9691,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,17,61.84,59.0,180.8,53.1,101.03349400216767,79.80000000000001,62.4684,180.0889,53.1081,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,18,66.32,56.5,192.70000000000002,62.1,101.03349400216767,91.7,60.0583,192.4392,62.0317,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,19,70.01,54.0,205.60000000000002,70.3,101.03349400216767,104.60000000000001,57.6482,205.2962,70.076,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,20,75.87,52.0,209.20000000000002,61.300000000000004,101.03349400216767,108.2,55.2381,208.7741,61.2981,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,21,78.91,49.5,233.5,83.5,101.03349400216767,132.5,52.8279,232.6747,83.3227,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,22,82.66,47.5,243.4,82.4,101.03349400216767,142.4,50.4178,243.0671,82.2552,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,23,85.31,45.0,266.7,97.4,101.03349400216767,165.70000000000002,48.0077,266.0455,97.2579,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,24,90.43,43.0,267.3,80.5,101.03349400216767,166.3,45.5975,267.3212,80.3492,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,25,93.6,40.0,301.0,103.5,101.03349400216767,200.0,43.1874,300.6535,103.4126,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,26,97.45,38.0,318.0,102.0,101.03349400216767,217.0,40.7773,317.2866,102.068,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,27,101.67,35.5,339.0,104.2,101.03349400216767,238.0,38.3672,339.0975,104.1597,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,28,105.17,33.0,377.0,119.7,101.03349400216767,276.0,35.957,376.5607,119.5243,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,29,109.97,30.5,394.8,110.7,101.03349400216767,293.8,33.5469,394.2448,110.4089,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,30,113.61,28.0,450.6,133.8,101.03349400216767,349.6,31.1368,450.6208,133.7602,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,31,117.38,26.0,497.20000000000005,141.1,101.03349400216767,396.20000000000005,28.7266,497.1287,141.0093,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00003,32,121.51,23.5,548.4,145.20000000000002,101.03349400216767,447.40000000000003,26.3165,548.042,145.1193,3.317857082015707,school_basic,stable_room,boyle_mariotte_family_0000,none,1.0,temperature_change
BM_00004,1,0.0,98.5,101.9,22.5,101.03349400216767,0.9,101.2659,101.4569,22.5858,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,2,7.25,97.0,104.0,22.8,101.03349400216767,3.0,99.2806,103.528,22.7066,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,3,12.66,95.0,106.4,23.0,101.03349400216767,5.4,97.2953,105.7018,22.8782,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,4,26.17,94.0,108.10000000000001,22.900000000000002,101.03349400216767,7.1000000000000005,95.3101,107.8715,22.7904,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,5,32.25,91.0,110.30000000000001,23.400000000000002,101.03349400216767,9.3,93.3248,110.3004,23.1507,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,6,43.95,89.0,113.5,23.1,101.03349400216767,12.5,91.3395,112.6418,23.0036,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,7,52.37,86.5,115.4,23.400000000000002,101.03349400216767,14.4,89.3542,115.2533,23.2833,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,8,62.47,85.0,118.10000000000001,23.3,101.03349400216767,17.1,87.3689,117.8746,23.2895,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,9,75.94,83.0,121.10000000000001,23.5,101.03349400216767,20.1,85.3836,120.5694,23.1766,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,10,83.93,80.5,124.10000000000001,23.900000000000002,101.03349400216767,23.1,83.3984,123.6699,23.7297,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,11,91.63,79.0,127.10000000000001,24.1,101.03349400216767,26.1,81.4131,126.7641,23.9135,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,12,98.25,77.0,130.1,24.3,101.03349400216767,29.1,79.4278,130.0723,24.2329,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,13,106.76,74.0,133.5,24.200000000000003,101.03349400216767,32.5,77.4425,133.3525,24.112,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,14,113.74,73.5,137.70000000000002,24.8,101.03349400216767,36.7,75.4572,137.055,24.5334,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,15,121.04,71.0,141.70000000000002,24.700000000000003,101.03349400216767,40.7,73.4719,140.8169,24.6571,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,16,128.83,69.0,145.0,24.900000000000002,101.03349400216767,44.0,71.4866,144.7695,24.7433,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,17,142.18,67.0,149.3,24.1,101.03349400216767,48.300000000000004,69.5014,148.5135,23.9606,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,18,152.48,64.5,154.10000000000002,24.8,101.03349400216767,53.1,67.5161,153.2001,24.5818,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,19,160.98,62.5,158.60000000000002,25.3,101.03349400216767,57.6,65.5308,158.1422,25.1492,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,20,174.45,60.5,163.10000000000002,24.400000000000002,101.03349400216767,62.1,63.5455,162.619,24.3006,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,21,181.44,59.0,169.4,26.0,101.03349400216767,68.4,61.5602,168.8322,26.0174,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,22,190.06,61.5,175.20000000000002,25.8,101.03349400216767,74.2,59.5749,174.2953,25.7377,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,23,196.15,55.0,181.5,27.0,101.03349400216767,80.5,57.5897,180.9982,26.8889,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,24,207.92,53.0,187.20000000000002,25.5,101.03349400216767,86.2,55.6044,186.4389,25.2537,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
BM_00004,25,215.22,51.5,194.60000000000002,27.0,101.03349400216767,93.60000000000001,53.6191,194.4514,26.9661,2.9420327882979747,school_basic,stable_room,boyle_mariotte_family_0000,pressure_zero_offset;small_temperature_drift,0.6731133169174591,volume_measurement_error
